tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
7.324	0.004	97.549	0.30000000	5.738	7.658	5.738	7.658	5.738	7.658	0.000	1.842	0.000	1.842	0.000	1.842	65.166	99999.000	65.166	99999.000	65.166	99999.000	16.617	0.004	84.375	0.40000000	13.725	21.230	13.725	21.230	13.725	21.230	0.000	0.014	0.000	0.014	0.000	0.014	55.592	99999.000	55.592	99999.000	55.592	99999.000	0.566960	0.805263	0.798496	0.033585	0.843575	0.528331	0.015873
5.730	0.009	316.250	0.40000000	4.699	6.119	4.699	6.119	4.699	6.119	0.000	1.051	0.000	1.051	0.000	1.051	86.406	99999.000	86.406	99999.000	86.406	99999.000	12.832	0.000	82.422	1.00000000	10.121	15.918	10.121	15.918	10.121	15.918	0.000	3.966	0.000	3.966	0.000	3.966	73.125	99999.000	73.125	99999.000	73.125	99999.000	0.578431	0.900307	0.889571	0.097220	0.875000	0.531450	0.058824
6.877	0.302	46.562	0.60000000	5.223	8.299	5.223	8.299	5.223	8.299	0.000	3.697	0.000	3.697	0.000	3.697	20.005	99999.000	20.005	99999.000	20.005	99999.000	12.168	0.002	60.859	0.50000000	8.375	13.367	8.375	13.367	8.375	13.367	0.000	1.812	0.000	1.812	0.000	1.812	44.990	99999.000	44.990	99999.000	44.990	99999.000	0.407632	0.888096	0.867800	0.153527	0.817568	0.383541	0.066667
6.504	0.009	62.070	0.70000000	5.205	7.475	5.205	7.475	5.205	7.475	0.000	1.260	0.000	1.260	0.000	1.260	45.273	99999.000	45.273	99999.000	45.273	99999.000	12.357	0.000	78.047	0.40000000	10.740	14.959	10.740	14.959	10.740	14.959	0.000	2.074	0.000	2.074	0.000	2.074	48.760	5548.047	48.760	5548.047	48.760	5548.047	0.482878	0.817785	0.811683	0.032404	0.817610	0.464270	0.027397
6.398	0.004	88.486	0.50000000	4.711	7.494	4.711	7.494	4.711	7.494	0.000	1.123	0.000	1.123	0.000	1.123	58.174	99999.000	58.174	99999.000	58.174	99999.000	13.426	0.000	30.425	0.30000000	10.879	17.893	10.879	17.893	10.879	17.893	0.000	3.512	0.000	3.512	0.000	3.512	24.725	134.800	24.725	134.800	24.725	134.800	0.446539	0.911286	0.904462	0.071432	0.835443	0.425515	0.051282
7.078	1.455	61.133	0.60000000	5.990	9.277	5.990	9.277	5.990	9.277	0.000	2.626	0.000	2.626	0.000	2.626	52.539	99999.000	52.539	99999.000	52.539	99999.000	15.844	0.002	111.406	0.30000000	12.840	16.998	12.840	16.998	12.840	16.998	0.000	1.552	0.000	1.552	0.000	1.552	131.504	11561.406	131.504	11561.406	131.504	11561.406	0.567591	0.870837	0.838343	0.201006	0.815029	0.445165	0.095238
5.715	0.019	99999.000	0.00000000	5.277	5.982	5.277	5.982	5.277	5.982	0.000	0.520	0.000	0.520	0.000	0.520	87.594	99999.000	87.594	99999.000	87.594	99999.000	11.471	0.007	101.475	0.70000000	7.975	13.156	7.975	13.156	7.975	13.156	0.000	1.385	0.000	1.385	0.000	1.385	102.949	99999.000	102.949	99999.000	102.949	99999.000	0.498264	0.869925	0.861640	0.059880	0.833333	0.462130	0.095238
7.873	0.005	129.062	0.30000000	4.840	8.799	4.840	8.799	4.840	8.799	0.000	2.721	0.000	2.721	0.000	2.721	123.750	99999.000	123.750	99999.000	123.750	99999.000	14.516	1.622	76.250	0.90000000	13.131	18.791	13.131	18.791	13.131	18.791	0.000	4.769	0.000	4.769	0.000	4.769	61.538	99999.000	61.538	99999.000	61.538	99999.000	0.598907	0.917315	0.912368	0.056445	0.844560	0.488809	0.036585
7.693	0.004	111.680	0.20000000	6.158	8.840	6.158	8.840	6.158	8.840	0.000	2.640	0.000	2.640	0.000	2.640	76.016	99999.000	76.016	99999.000	76.016	99999.000	13.410	0.000	121.406	0.10000000	10.963	14.086	10.963	14.086	10.963	14.086	0.000	2.584	0.000	2.584	0.000	2.584	109.180	99999.000	109.180	99999.000	109.180	99999.000	0.486045	0.851613	0.837993	0.084071	0.814815	0.426950	0.089744
7.578	0.000	60.615	0.50000000	4.945	7.908	4.945	7.908	4.945	7.908	0.000	3.080	0.000	3.080	0.000	3.080	27.100	99999.000	27.100	99999.000	27.100	99999.000	13.943	0.004	108.516	0.10000000	11.428	15.482	11.428	15.482	11.428	15.482	0.000	2.510	0.000	2.510	0.000	2.510	70.625	99999.000	70.625	99999.000	70.625	99999.000	0.477017	0.805584	0.793619	0.057975	0.825581	0.450738	0.057143
5.484	0.000	99999.000	0.00000000	5.127	5.746	5.127	5.746	5.127	5.746	0.000	0.046	0.000	0.046	0.000	0.046	148.688	99999.000	148.688	99999.000	148.688	99999.000	14.742	0.002	87.344	0.00000000	10.434	16.070	10.434	16.070	10.434	16.070	0.000	1.093	0.000	1.093	0.000	1.093	70.459	14317.344	70.459	14317.344	70.459	14317.344	0.556411	0.895574	0.892116	0.032053	0.835227	0.526595	0.037975
6.422	0.051	63.047	0.90000000	5.623	6.826	5.623	6.826	5.623	6.826	0.000	1.473	0.000	1.473	0.000	1.473	52.148	99999.000	52.148	99999.000	52.148	99999.000	15.070	0.000	81.406	0.60000000	13.109	16.719	13.109	16.719	13.109	16.719	0.000	1.844	0.000	1.844	0.000	1.844	63.789	453.906	63.789	453.906	63.789	453.906	0.625857	0.878236	0.851644	0.179248	0.847368	0.556366	0.075000
5.648	2.545	57.031	0.40000000	4.957	9.410	4.957	9.410	4.957	9.410	0.002	5.192	0.002	5.192	0.002	5.192	22.483	99999.000	22.483	99999.000	22.483	99999.000	14.600	0.002	91.152	0.70000000	12.922	17.203	12.922	17.203	12.922	17.203	0.000	1.137	0.000	1.137	0.000	1.137	68.311	99999.000	68.311	99999.000	68.311	99999.000	0.490015	0.897870	0.884085	0.118919	0.826816	0.440423	0.038961
7.260	0.011	50.254	0.40000000	5.367	7.951	5.367	7.951	5.367	7.951	0.000	1.605	0.000	1.605	0.000	1.605	25.465	99999.000	25.465	99999.000	25.465	99999.000	10.217	2.438	64.014	0.50000000	6.807	21.088	6.807	21.088	6.807	21.088	0.000	17.346	0.000	17.346	0.000	17.346	37.712	261.514	37.712	261.514	37.712	261.514	0.466379	0.920520	0.897143	0.227275	0.830508	0.414225	0.063291
5.008	0.000	99999.000	0.00000000	4.434	5.494	4.434	5.494	4.434	5.494	0.000	0.501	0.000	0.501	0.000	0.501	86.500	99999.000	86.500	99999.000	86.500	99999.000	11.246	0.002	83.594	0.40000000	6.184	13.035	6.184	13.035	6.184	13.035	0.000	1.164	0.000	1.164	0.000	1.164	57.512	98033.594	57.512	98033.594	57.512	98033.594	0.394347	0.901880	0.872503	0.230415	0.834437	0.528542	0.141026
6.244	0.011	88.115	0.40000000	4.529	6.951	4.529	6.951	4.529	6.951	0.000	1.039	0.000	1.039	0.000	1.039	45.967	99999.000	45.967	99999.000	45.967	99999.000	12.598	0.000	75.020	0.10000000	8.746	16.283	8.746	16.283	8.746	16.283	0.000	1.528	0.000	1.528	0.000	1.528	65.293	615.645	65.293	615.645	65.293	615.645	0.478748	0.861248	0.826766	0.199052	0.848649	0.465962	0.075949
6.416	0.014	45.420	0.20000000	3.848	6.682	3.848	6.682	3.848	6.682	0.000	2.921	0.000	2.921	0.000	2.921	30.007	99999.000	30.007	99999.000	30.007	99999.000	13.627	0.002	62.197	0.50000000	10.938	14.205	10.938	14.205	10.938	14.205	0.000	0.012	0.000	0.012	0.000	0.012	32.568	99999.000	32.568	99999.000	32.568	99999.000	0.492653	0.909091	0.887185	0.194173	0.841772	0.525939	0.066667
5.531	0.004	158.516	0.50000000	4.520	6.486	4.520	6.486	4.520	6.486	0.000	0.738	0.000	0.738	0.000	0.738	47.656	99999.000	47.656	99999.000	47.656	99999.000	11.455	0.016	80.371	0.20000000	8.549	12.447	8.549	12.447	8.549	12.447	0.000	2.647	0.000	2.647	0.000	2.647	50.117	99999.000	50.117	99999.000	50.117	99999.000	0.515259	0.881162	0.869227	0.091269	0.841530	0.489810	0.093333
5.789	2.378	45.625	0.80000000	2.143	12.232	2.143	12.232	2.143	12.232	0.000	8.082	0.000	8.082	0.000	8.082	24.321	99999.000	24.321	99999.000	24.321	99999.000	13.410	0.040	58.502	0.90000000	10.908	16.629	10.908	16.629	10.908	16.629	0.000	1.522	0.000	1.522	0.000	1.522	33.112	238.502	33.112	238.502	33.112	238.502	0.458056	0.871963	0.854205	0.121799	0.837838	0.391861	0.074074
6.482	0.007	57.988	0.60000000	3.484	7.975	3.484	7.975	3.484	7.975	0.000	0.807	0.000	0.807	0.000	0.807	21.250	99999.000	21.250	99999.000	21.250	99999.000	13.104	1.269	46.191	0.70000000	7.475	17.510	7.475	17.510	7.475	17.510	0.000	9.972	0.000	9.972	0.000	9.972	32.620	174.316	32.620	174.316	32.620	174.316	0.502107	0.765147	0.744952	0.079180	0.837500	0.509444	0.069444
6.541	0.000	50.605	0.40000000	4.379	7.199	4.379	7.199	4.379	7.199	0.000	1.958	0.000	1.958	0.000	1.958	29.014	99999.000	29.014	99999.000	29.014	99999.000	13.148	0.002	73.672	0.20000000	10.994	15.070	10.994	15.070	10.994	15.070	0.000	2.515	0.000	2.515	0.000	2.515	63.701	99999.000	63.701	99999.000	63.701	99999.000	0.453676	0.808899	0.776954	0.143221	0.848684	0.479241	0.102941
5.527	0.007	233.438	0.20000000	4.197	6.102	4.197	6.102	4.197	6.102	0.000	1.055	0.000	1.055	0.000	1.055	37.734	99999.000	37.734	99999.000	37.734	99999.000	14.465	0.011	85.049	0.70000000	9.916	15.834	9.916	15.834	9.916	15.834	0.000	1.369	0.000	1.369	0.000	1.369	48.408	99999.000	48.408	99999.000	48.408	99999.000	0.623266	0.921875	0.910786	0.124293	0.864865	0.590151	0.088608
8.240	0.025	41.200	1.00000000	3.652	9.725	3.652	9.725	3.652	9.725	0.000	3.848	0.000	3.848	0.000	3.848	67.762	99999.000	67.762	99999.000	67.762	99999.000	17.068	0.035	63.572	0.10000000	12.896	22.723	12.896	22.723	12.896	22.723	0.000	3.234	0.000	3.234	0.000	3.234	53.875	183.728	53.875	183.728	53.875	183.728	0.585386	0.889987	0.880764	0.077350	0.834225	0.476345	0.039474
6.039	0.000	5625.000	0.40000000	5.367	6.562	5.367	6.562	5.367	6.562	0.000	0.234	0.000	0.234	0.000	0.234	309.062	99999.000	309.062	99999.000	309.062	99999.000	12.809	1.594	61.309	1.00000000	12.428	19.180	12.428	19.180	12.428	19.180	0.002	5.862	0.002	5.862	0.002	5.862	48.540	161.113	48.540	161.113	48.540	161.113	0.606585	0.904914	0.899170	0.056963	0.871658	0.541095	0.064935
5.543	0.000	99999.000	0.00000000	4.879	5.994	4.879	5.994	4.879	5.994	0.000	0.023	0.000	0.023	0.000	0.023	84.312	99999.000	84.312	99999.000	84.312	99999.000	10.672	2.452	57.148	0.70000000	8.748	15.211	8.748	15.211	8.748	15.211	0.000	3.053	0.000	3.053	0.000	3.053	40.420	206.523	40.420	206.523	40.420	206.523	0.527228	0.846789	0.820183	0.147961	0.836601	0.440069	0.109589
6.457	0.023	29.824	1.00000000	4.168	8.893	4.168	8.893	4.168	8.893	0.000	1.063	0.000	1.063	0.000	1.063	20.352	80.078	20.352	80.078	20.352	80.078	11.332	1.758	43.984	0.40000000	9.129	14.910	9.129	14.910	9.129	14.910	0.000	1.888	0.000	1.888	0.000	1.888	22.659	99999.000	22.659	99999.000	22.659	99999.000	0.449793	0.809008	0.775909	0.147701	0.825000	0.501094	0.088235
7.115	0.000	37.256	0.30000000	4.463	7.463	4.463	7.463	4.463	7.463	0.000	2.895	0.000	2.895	0.000	2.895	25.153	99999.000	25.153	99999.000	25.153	99999.000	14.100	0.000	66.895	0.10000000	9.916	17.020	9.916	17.020	9.916	17.020	0.000	1.805	0.000	1.805	0.000	1.805	27.754	99999.000	27.754	99999.000	27.754	99999.000	0.524567	0.803857	0.773554	0.133821	0.825000	0.492324	0.088235
5.414	0.000	1706.000	0.40000000	4.768	5.809	4.768	5.809	4.768	5.809	0.000	0.376	0.000	0.376	0.000	0.376	107.406	99999.000	107.406	99999.000	107.406	99999.000	10.643	0.821	73.799	0.30000000	10.312	13.211	10.312	13.211	10.312	13.211	0.000	1.134	0.000	1.134	0.000	1.134	51.523	313.174	51.523	313.174	51.523	313.174	0.464742	0.900783	0.889687	0.100590	0.837209	0.492044	0.078947
7.789	0.067	94.688	0.80000000	6.191	9.018	6.191	9.018	6.191	9.018	0.000	0.930	0.000	0.930	0.000	0.930	50.264	99999.000	50.264	99999.000	50.264	99999.000	17.738	0.000	1367.500	0.00000000	15.682	18.695	15.682	18.695	15.682	18.695	0.000	1.913	0.000	1.913	0.000	1.913	1475.000	99999.000	1475.000	99999.000	1475.000	99999.000	0.578072	0.847473	0.845667	0.011701	0.855814	0.541521	0.012500
7.129	0.007	49.609	0.70000000	3.309	8.787	3.309	8.787	3.309	8.787	0.000	1.498	0.000	1.498	0.000	1.498	24.990	99999.000	24.990	99999.000	24.990	99999.000	15.580	0.000	5665.000	0.00000000	12.756	15.781	12.756	15.781	12.756	15.781	0.000	2.016	0.000	2.016	0.000	2.016	843.750	99999.000	843.750	99999.000	843.750	99999.000	0.612512	0.772694	0.755992	0.068450	0.819277	0.536533	0.078125
6.068	0.037	59.600	0.90000000	3.990	7.451	3.990	7.451	3.990	7.451	0.000	1.336	0.000	1.336	0.000	1.336	38.662	99999.000	38.662	99999.000	38.662	99999.000	12.910	0.000	201.875	0.00000000	10.137	12.945	10.137	12.945	10.137	12.945	0.000	1.390	0.000	1.390	0.000	1.390	157.500	99999.000	157.500	99999.000	157.500	99999.000	0.555524	0.907395	0.866090	0.308453	0.821656	0.513376	0.094595
5.824	0.011	114.688	0.30000000	3.738	6.750	3.738	6.750	3.738	6.750	0.000	2.331	0.000	2.331	0.000	2.331	68.359	99999.000	68.359	99999.000	68.359	99999.000	12.082	0.021	55.398	0.90000000	7.201	12.566	7.201	12.566	7.201	12.566	0.000	1.007	0.000	1.007	0.000	1.007	46.034	464.773	46.034	464.773	46.034	464.773	0.410681	0.866453	0.853674	0.087335	0.845238	0.478611	0.115385
6.531	0.406	42.588	0.60000000	4.020	8.457	4.020	8.457	4.020	8.457	0.000	2.169	0.000	2.169	0.000	2.169	24.258	99999.000	24.258	99999.000	24.258	99999.000	13.518	0.004	94.004	0.10000000	9.402	15.510	9.402	15.510	9.402	15.510	0.000	2.572	0.000	2.572	0.000	2.572	51.106	99999.000	51.106	99999.000	51.106	99999.000	0.545167	0.855414	0.843920	0.073646	0.825503	0.473635	0.075758
5.533	0.035	78.223	0.20000000	4.164	5.869	4.164	5.869	4.164	5.869	0.000	1.053	0.000	1.053	0.000	1.053	43.623	99999.000	43.623	99999.000	43.623	99999.000	10.090	1.856	43.271	0.90000000	7.775	15.457	7.775	15.457	7.775	15.457	0.000	7.051	0.000	7.051	0.000	7.051	36.455	1843.271	36.455	1843.271	36.455	1843.271	0.450232	0.874317	0.860959	0.096070	0.841463	0.465687	0.113924
7.490	0.014	90.146	0.50000000	6.182	8.971	6.182	8.971	6.182	8.971	0.000	1.644	0.000	1.644	0.000	1.644	58.193	99999.000	58.193	99999.000	58.193	99999.000	13.875	0.009	140.156	0.20000000	11.496	14.809	11.496	14.809	11.496	14.809	0.000	1.153	0.000	1.153	0.000	1.153	103.750	99999.000	103.750	99999.000	103.750	99999.000	0.593966	0.898733	0.890823	0.072458	0.849162	0.444107	0.051282
7.395	0.009	100.156	0.30000000	5.666	8.326	5.666	8.326	5.666	8.326	0.000	2.234	0.000	2.234	0.000	2.234	55.352	99999.000	55.352	99999.000	55.352	99999.000	16.172	0.004	133.506	0.30000000	11.932	18.197	11.932	18.197	11.932	18.197	0.000	3.368	0.000	3.368	0.000	3.368	123.584	1593.506	123.584	1593.506	123.584	1593.506	0.686207	0.862744	0.838875	0.148142	0.841026	0.525231	0.082192
7.027	0.060	85.820	0.70000000	5.398	9.098	5.398	9.098	5.398	9.098	0.000	0.042	0.000	0.042	0.000	0.042	105.508	99999.000	105.508	99999.000	105.508	99999.000	14.236	0.000	66.826	0.40000000	11.301	16.297	11.301	16.297	11.301	16.297	0.000	1.478	0.000	1.478	0.000	1.478	61.572	99999.000	61.572	99999.000	61.572	99999.000	0.515011	0.840579	0.834477	0.036865	0.844086	0.471941	0.026316
6.609	0.025	73.428	0.60000000	5.078	6.984	5.078	6.984	5.078	6.984	0.000	1.637	0.000	1.637	0.000	1.637	66.592	99999.000	66.592	99999.000	66.592	99999.000	17.314	0.000	181.211	0.00000000	13.615	19.232	13.615	19.232	13.615	19.232	0.000	0.907	0.000	0.907	0.000	0.907	131.523	99999.000	131.523	99999.000	131.523	99999.000	0.574851	0.872112	0.827557	0.258372	0.860000	0.582148	0.060976
6.336	0.014	112.852	0.10000000	5.777	6.852	5.777	6.852	5.777	6.852	0.000	0.489	0.000	0.489	0.000	0.489	60.430	99999.000	60.430	99999.000	60.430	99999.000	14.857	0.002	69.547	0.30000000	11.953	15.711	11.953	15.711	11.953	15.711	0.000	2.895	0.000	2.895	0.000	2.895	57.181	380.797	57.181	380.797	57.181	380.797	0.544090	0.830141	0.813489	0.089285	0.851648	0.527177	0.045455
5.898	0.000	107.188	0.10000000	4.881	6.678	4.881	6.678	4.881	6.678	0.000	1.369	0.000	1.369	0.000	1.369	47.266	99999.000	47.266	99999.000	47.266	99999.000	13.508	0.004	33.711	0.70000000	9.854	16.109	9.854	16.109	9.854	16.109	0.000	3.255	0.000	3.255	0.000	3.255	29.023	237.930	29.023	237.930	29.023	237.930	0.416148	0.828399	0.803180	0.128133	0.810976	0.483305	0.053333
6.436	0.000	285.312	0.00000000	5.156	7.309	5.156	7.309	5.156	7.309	0.000	0.997	0.000	0.997	0.000	0.997	189.766	99999.000	189.766	99999.000	189.766	99999.000	18.469	1.438	63.845	1.00000000	15.949	21.119	15.949	21.119	15.949	21.119	0.000	3.438	0.000	3.438	0.000	3.438	43.784	201.658	43.784	201.658	43.784	201.658	0.632650	0.910564	0.906652	0.041911	0.833333	0.571781	0.026667
7.334	0.012	108.594	0.60000000	5.537	8.262	5.537	8.262	5.537	8.262	0.000	1.181	0.000	1.181	0.000	1.181	81.484	99999.000	81.484	99999.000	81.484	99999.000	13.889	0.000	99999.000	0.00000000	12.896	14.670	12.896	14.670	12.896	14.670	0.000	0.084	0.000	0.084	0.000	0.084	316.500	99999.000	316.500	99999.000	316.500	99999.000	0.600685	0.895487	0.892518	0.027626	0.864734	0.458167	0.024390
6.791	1.355	78.242	0.40000000	6.006	10.744	6.006	10.744	6.006	10.744	0.000	2.114	0.000	2.114	0.000	2.114	36.709	99999.000	36.709	99999.000	36.709	99999.000	17.900	0.367	53.658	1.00000000	13.088	22.404	13.088	22.404	13.088	22.404	0.000	3.275	0.000	3.275	0.000	3.275	43.033	99999.000	43.033	99999.000	43.033	99999.000	0.513263	0.789595	0.786128	0.016213	0.813830	0.494292	0.027397
5.828	0.000	99999.000	0.00000000	5.785	6.350	5.785	6.350	5.785	6.350	0.000	0.193	0.000	0.193	0.000	0.193	91.969	99999.000	91.969	99999.000	91.969	99999.000	13.787	0.000	43.447	0.80000000	7.088	16.428	7.088	16.428	7.088	16.428	0.000	5.078	0.000	5.078	0.000	5.078	40.996	276.260	40.996	276.260	40.996	276.260	0.480357	0.862995	0.852921	0.068494	0.855556	0.517357	0.041096
5.949	0.002	102.148	0.70000000	4.605	6.363	4.605	6.363	4.605	6.363	0.000	1.867	0.000	1.867	0.000	1.867	32.217	99999.000	32.217	99999.000	32.217	99999.000	12.012	0.007	90.312	0.40000000	6.672	14.861	6.672	14.861	6.672	14.861	0.000	4.001	0.000	4.001	0.000	4.001	68.984	500.312	68.984	500.312	68.984	500.312	0.569555	0.862285	0.816902	0.247862	0.828767	0.472009	0.095890
6.689	0.035	87.998	1.00000000	5.002	7.307	5.002	7.307	5.002	7.307	0.000	1.304	0.000	1.304	0.000	1.304	38.633	99999.000	38.633	99999.000	38.633	99999.000	9.953	2.489	84.180	0.30000000	9.590	14.904	9.590	14.904	9.590	14.904	0.000	4.328	0.000	4.328	0.000	4.328	50.385	1861.680	50.385	1861.680	50.385	1861.680	0.455665	0.902088	0.892008	0.093336	0.844086	0.428966	0.036585
6.650	0.000	93.281	0.60000000	5.852	8.064	5.852	8.064	5.852	8.064	0.000	0.594	0.000	0.594	0.000	0.594	93.174	99999.000	93.174	99999.000	93.174	99999.000	9.688	2.693	95.938	0.10000000	9.904	14.555	9.904	14.555	9.904	14.555	0.000	2.252	0.000	2.252	0.000	2.252	70.439	99999.000	70.439	99999.000	70.439	99999.000	0.418338	0.859864	0.853718	0.042016	0.814570	0.449077	0.056338
6.322	0.000	99999.000	0.00000000	5.791	6.965	5.791	6.965	5.791	6.965	0.000	0.304	0.000	0.304	0.000	0.304	183.375	99999.000	183.375	99999.000	183.375	99999.000	14.201	0.004	124.082	0.60000000	12.193	15.436	12.193	15.436	12.193	15.436	0.000	0.033	0.000	0.033	0.000	0.033	125.181	99999.000	125.181	99999.000	125.181	99999.000	0.539327	0.907083	0.894897	0.115942	0.860963	0.525102	0.074074
6.785	0.016	104.102	0.20000000	5.135	7.547	5.135	7.547	5.135	7.547	0.000	1.589	0.000	1.589	0.000	1.589	51.211	99999.000	51.211	99999.000	51.211	99999.000	14.070	0.000	61.367	0.60000000	9.854	16.104	9.854	16.104	9.854	16.104	0.000	2.577	0.000	2.577	0.000	2.577	55.156	283.242	55.156	283.242	55.156	283.242	0.487641	0.837963	0.803703	0.174532	0.817143	0.470750	0.089744
5.221	0.940	41.816	0.60000000	3.479	7.184	3.479	7.184	3.479	7.184	0.000	3.030	0.000	3.030	0.000	3.030	18.556	99999.000	18.556	99999.000	18.556	99999.000	9.248	2.612	36.436	0.70000000	4.512	16.986	4.512	16.986	4.512	16.986	0.000	7.005	0.000	7.005	0.000	7.005	18.882	57.451	18.882	57.451	18.882	57.451	0.431298	0.885834	0.872320	0.105841	0.847826	0.420895	0.081081
5.631	0.000	735.000	0.10000000	4.316	5.885	4.316	5.885	4.316	5.885	0.000	1.455	0.000	1.455	0.000	1.455	103.438	99999.000	103.438	99999.000	103.438	99999.000	14.215	0.480	67.881	0.70000000	11.488	17.051	11.488	17.051	11.488	17.051	0.000	2.176	0.000	2.176	0.000	2.176	42.100	99999.000	42.100	99999.000	42.100	99999.000	0.585079	0.901243	0.889503	0.106252	0.840000	0.578621	0.064103
6.094	0.033	114.219	0.60000000	3.578	7.107	3.578	7.107	3.578	7.107	0.000	0.295	0.000	0.295	0.000	0.295	56.357	99999.000	56.357	99999.000	56.357	99999.000	13.414	0.000	100.312	0.20000000	11.494	14.396	11.494	14.396	11.494	14.396	0.000	1.939	0.000	1.939	0.000	1.939	111.094	99999.000	111.094	99999.000	111.094	99999.000	0.565040	0.834267	0.802242	0.161942	0.827381	0.509479	0.102564
7.934	0.962	44.854	0.40000000	6.889	10.230	6.889	10.230	6.889	10.230	0.000	1.496	0.000	1.496	0.000	1.496	40.020	99999.000	40.020	99999.000	40.020	99999.000	17.275	1.972	66.660	0.10000000	13.527	24.818	13.527	24.818	13.527	24.818	0.000	3.417	0.000	3.417	0.000	3.417	63.613	250.723	63.613	250.723	63.613	250.723	0.558256	0.754435	0.739496	0.057350	0.828729	0.508921	0.038462
6.430	0.000	1825.000	0.10000000	5.193	6.506	5.193	6.506	5.193	6.506	0.000	1.260	0.000	1.260	0.000	1.260	198.438	99999.000	198.438	99999.000	198.438	99999.000	12.311	0.018	135.391	0.30000000	9.756	13.670	9.756	13.670	9.756	13.670	0.000	1.023	0.000	1.023	0.000	1.023	97.031	99999.000	97.031	99999.000	97.031	99999.000	0.616470	0.905874	0.892523	0.124226	0.855615	0.479421	0.082353
7.127	0.011	53.789	0.80000000	6.064	8.777	6.064	8.777	6.064	8.777	0.000	0.986	0.000	0.986	0.000	0.986	53.389	99999.000	53.389	99999.000	53.389	99999.000	14.678	0.000	77.188	0.50000000	9.678	15.357	9.678	15.357	9.678	15.357	0.000	2.672	0.000	2.672	0.000	2.672	74.375	4037.188	74.375	4037.188	74.375	4037.188	0.538821	0.877839	0.828115	0.289286	0.801282	0.490520	0.055556
6.453	0.004	45.234	0.60000000	4.279	8.600	4.279	8.600	4.279	8.600	0.000	1.484	0.000	1.484	0.000	1.484	27.457	99999.000	27.457	99999.000	27.457	99999.000	13.393	0.000	136.836	0.10000000	9.789	14.879	9.789	14.879	9.789	14.879	0.000	2.043	0.000	2.043	0.000	2.043	112.070	99999.000	112.070	99999.000	112.070	99999.000	0.527140	0.878635	0.848925	0.196653	0.798817	0.507355	0.082192
6.551	0.004	104.609	0.40000000	4.812	6.906	4.812	6.906	4.812	6.906	0.000	1.506	0.000	1.506	0.000	1.506	42.930	99999.000	42.930	99999.000	42.930	99999.000	16.482	0.000	285.625	0.00000000	12.873	17.320	12.873	17.320	12.873	17.320	0.000	2.375	0.000	2.375	0.000	2.375	229.414	99999.000	229.414	99999.000	229.414	99999.000	0.588879	0.883137	0.876201	0.056031	0.825581	0.575749	0.057971
7.789	0.035	89.590	0.80000000	5.678	9.363	5.678	9.363	5.678	9.363	0.000	1.997	0.000	1.997	0.000	1.997	44.697	99999.000	44.697	99999.000	44.697	99999.000	15.586	0.000	274.844	0.00000000	13.619	17.195	13.619	17.195	13.619	17.195	0.000	1.682	0.000	1.682	0.000	1.682	167.852	99999.000	167.852	99999.000	167.852	99999.000	0.720596	0.900893	0.893750	0.067229	0.854077	0.495585	0.056180
6.438	0.413	113.594	0.70000000	4.441	8.258	4.441	8.258	4.441	8.258	0.000	1.371	0.000	1.371	0.000	1.371	86.328	99999.000	86.328	99999.000	86.328	99999.000	13.891	0.000	130.469	0.00000000	11.717	15.359	11.717	15.359	11.717	15.359	0.000	0.624	0.000	0.624	0.000	0.624	132.078	99999.000	132.078	99999.000	132.078	99999.000	0.591074	0.926842	0.913447	0.154761	0.844920	0.521068	0.094118
6.990	0.000	99999.000	0.00000000	6.506	7.066	6.506	7.066	6.506	7.066	0.000	0.007	0.000	0.007	0.000	0.007	142.906	99999.000	142.906	99999.000	142.906	99999.000	14.982	0.000	507.500	0.20000000	11.861	16.168	11.861	16.168	11.861	16.168	0.000	1.680	0.000	1.680	0.000	1.680	252.344	99999.000	252.344	99999.000	252.344	99999.000	0.603342	0.932508	0.926884	0.076922	0.872881	0.521205	0.072289
