tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
3.945	0.000	99999.000	0.00000000	3.619	4.326	3.619	4.326	3.619	4.326	0.000	0.067	0.000	0.067	0.000	0.067	47.047	99999.000	47.047	99999.000	47.047	99999.000	5.547	0.000	99999.000	0.00000000	5.061	6.090	5.061	6.090	5.061	6.090	0.000	0.294	0.000	0.294	0.000	0.294	71.500	99999.000	71.500	99999.000	71.500	99999.000	0.158596	0.916016	0.874713	0.329669	0.809524	0.283516	0.151515
2.908	0.000	99999.000	0.00000000	2.471	3.818	2.471	3.818	2.471	3.818	0.000	0.025	0.000	0.025	0.000	0.025	27.438	99999.000	27.438	99999.000	27.438	99999.000	3.656	0.000	99999.000	0.10000000	3.242	3.912	3.242	3.912	3.242	3.912	0.000	0.063	0.000	0.063	0.000	0.063	42.906	99999.000	42.906	99999.000	42.906	99999.000	0.083646	0.897545	0.844184	0.342465	0.818966	0.206099	0.280000
3.963	0.012	99999.000	0.40000000	3.467	4.404	3.467	4.404	3.467	4.404	0.000	0.626	0.000	0.626	0.000	0.626	132.359	99999.000	132.359	99999.000	132.359	99999.000	5.250	0.063	82.871	0.90000000	3.664	6.146	3.664	6.146	3.664	6.146	0.000	2.329	0.000	2.329	0.000	2.329	86.016	99999.000	86.016	99999.000	86.016	99999.000	0.153059	0.910081	0.857766	0.367815	0.833333	0.236441	0.212500
3.818	0.003	99999.000	0.30000000	2.777	4.266	2.777	4.266	2.777	4.266	0.000	0.788	0.000	0.788	0.000	0.788	38.844	99999.000	38.844	99999.000	38.844	99999.000	4.338	0.578	198.125	0.30000000	3.193	5.715	3.193	5.715	3.193	5.715	0.000	1.492	0.000	1.492	0.000	1.492	45.117	99999.000	45.117	99999.000	45.117	99999.000	0.121706	0.879040	0.845250	0.218355	0.817460	0.234918	0.126761
3.289	0.002	99999.000	0.40000000	2.852	3.871	2.852	3.871	2.852	3.871	0.000	0.550	0.000	0.550	0.000	0.550	57.281	99999.000	57.281	99999.000	57.281	99999.000	3.693	0.000	99999.000	0.00000000	3.508	4.084	3.508	4.084	3.508	4.084	0.000	0.025	0.000	0.025	0.000	0.025	51.422	99999.000	51.422	99999.000	51.422	99999.000	0.130815	0.904947	0.829373	0.442922	0.819820	0.288300	0.313433
3.188	0.035	44.531	0.70000000	1.496	3.678	1.496	3.678	1.496	3.678	0.000	1.027	0.000	1.027	0.000	1.027	26.416	99999.000	26.416	99999.000	26.416	99999.000	4.248	0.083	26.688	0.70000000	1.404	4.518	1.404	4.518	1.404	4.518	0.000	1.346	0.000	1.346	0.000	1.346	18.915	99999.000	18.915	99999.000	18.915	99999.000	0.103920	0.774233	0.699796	0.247956	0.808081	0.249245	0.265625
3.105	0.000	99999.000	0.00000000	2.873	3.721	2.873	3.721	2.873	3.721	0.000	0.357	0.000	0.357	0.000	0.357	22.750	99999.000	22.750	99999.000	22.750	99999.000	4.182	0.002	99999.000	0.10000000	3.539	4.182	3.539	4.182	3.539	4.182	0.000	0.343	0.000	0.343	0.000	0.343	133.062	99999.000	133.062	99999.000	133.062	99999.000	0.135370	0.917144	0.842221	0.474859	0.837607	0.256491	0.294872
3.320	0.002	99999.000	0.10000000	2.670	3.660	2.670	3.660	2.670	3.660	0.000	0.534	0.000	0.534	0.000	0.534	51.773	99999.000	51.773	99999.000	51.773	99999.000	4.752	0.782	97.500	1.00000000	3.041	6.355	3.041	6.355	3.041	6.355	0.000	1.418	0.000	1.418	0.000	1.418	15.073	99999.000	15.073	99999.000	15.073	99999.000	0.221870	0.923368	0.870316	0.409089	0.842105	0.384407	0.208333
3.410	0.000	99999.000	0.10000000	3.031	3.568	3.031	3.568	3.031	3.568	0.000	0.023	0.000	0.023	0.000	0.023	54.547	99999.000	54.547	99999.000	54.547	99999.000	5.141	0.005	154.219	0.40000000	3.980	5.748	3.980	5.748	3.980	5.748	0.000	0.121	0.000	0.121	0.000	0.121	94.609	99999.000	94.609	99999.000	94.609	99999.000	0.171292	0.906776	0.865848	0.305088	0.849206	0.309630	0.200000
3.059	0.000	99999.000	0.00000000	2.707	3.051	2.707	3.051	2.707	3.051	0.000	0.014	0.000	0.014	0.000	0.014	68.453	99999.000	68.453	99999.000	68.453	99999.000	4.047	0.000	99999.000	0.40000000	3.725	4.514	3.725	4.514	3.725	4.514	0.000	0.014	0.000	0.014	0.000	0.014	43.141	99999.000	43.141	99999.000	43.141	99999.000	0.111646	0.893783	0.796624	0.477730	0.854701	0.274017	0.282051
2.664	0.000	1028.750	0.80000000	1.740	3.059	1.740	3.059	1.740	3.059	0.000	1.202	0.000	1.202	0.000	1.202	37.354	99999.000	37.354	99999.000	37.354	99999.000	2.275	1.290	79.531	0.70000000	1.100	5.494	1.100	5.494	1.100	5.494	0.000	1.361	0.000	1.361	0.000	1.361	11.483	99999.000	11.483	99999.000	11.483	99999.000	0.077193	0.798733	0.731879	0.249345	0.836364	0.217555	0.313433
4.041	0.000	99999.000	0.10000000	3.400	4.543	3.400	4.543	3.400	4.543	0.000	0.545	0.000	0.545	0.000	0.545	59.938	99999.000	59.938	99999.000	59.938	99999.000	5.334	0.053	172.031	0.80000000	3.514	5.875	3.514	5.875	3.514	5.875	0.000	0.932	0.000	0.932	0.000	0.932	61.953	99999.000	61.953	99999.000	61.953	99999.000	0.138786	0.926802	0.881123	0.384259	0.847826	0.243723	0.170732
3.365	0.000	99999.000	0.00000000	2.873	3.730	2.873	3.730	2.873	3.730	0.000	0.030	0.000	0.030	0.000	0.030	27.047	99999.000	27.047	99999.000	27.047	99999.000	4.680	0.012	99999.000	0.00000000	4.232	5.084	4.232	5.084	4.232	5.084	0.000	0.193	0.000	0.193	0.000	0.193	55.250	99999.000	55.250	99999.000	55.250	99999.000	0.103289	0.894301	0.803215	0.462871	0.822034	0.266791	0.246575
3.648	0.000	99999.000	0.00000000	3.152	3.949	3.152	3.949	3.152	3.949	0.000	0.007	0.000	0.007	0.000	0.007	37.438	99999.000	37.438	99999.000	37.438	99999.000	5.059	0.004	93.906	0.70000000	3.742	6.291	3.742	6.291	3.742	6.291	0.000	0.714	0.000	0.714	0.000	0.714	53.105	99999.000	53.105	99999.000	53.105	99999.000	0.142915	0.837603	0.820697	0.094287	0.781250	0.268023	0.125000
3.201	0.000	99999.000	0.00000000	3.139	3.932	3.139	3.932	3.139	3.932	0.000	0.028	0.000	0.028	0.000	0.028	80.562	99999.000	80.562	99999.000	80.562	99999.000	3.730	0.879	34.199	1.00000000	1.961	4.400	1.961	4.400	1.961	4.400	0.000	1.876	0.000	1.876	0.000	1.876	21.504	99999.000	21.504	99999.000	21.504	99999.000	0.127604	0.817994	0.757877	0.248289	0.834711	0.281606	0.214286
1.422	0.000	99999.000	0.00000000	1.275	1.518	1.275	1.518	1.275	1.518	0.000	0.007	0.000	0.007	0.000	0.007	24.781	99999.000	24.781	99999.000	24.781	99999.000	1.766	2.368	29.922	0.80000000	0.555	8.357	0.555	8.357	0.555	8.357	0.000	9.446	0.000	9.446	0.000	9.446	10.723	99999.000	10.723	99999.000	10.723	99999.000	0.057966	0.697767	0.652017	0.131469	0.812500	0.173184	0.230769
3.459	0.000	99999.000	0.00000000	2.973	3.785	2.973	3.785	2.973	3.785	0.000	0.439	0.000	0.439	0.000	0.439	41.266	99999.000	41.266	99999.000	41.266	99999.000	4.371	0.014	99999.000	0.30000000	3.951	4.723	3.951	4.723	3.951	4.723	0.000	0.000	0.000	0.000	0.000	0.000	28.727	99999.000	28.727	99999.000	28.727	99999.000	0.120185	0.944925	0.894571	0.477614	0.850746	0.229176	0.268293
4.096	0.000	99999.000	0.20000000	3.580	4.791	3.580	4.791	3.580	4.791	0.000	0.047	0.000	0.047	0.000	0.047	51.891	99999.000	51.891	99999.000	51.891	99999.000	4.832	0.974	105.156	0.50000000	3.873	7.428	3.873	7.428	3.873	7.428	0.000	1.951	0.000	1.951	0.000	1.951	35.088	99999.000	35.088	99999.000	35.088	99999.000	0.206801	0.894347	0.851251	0.289721	0.815126	0.304818	0.140845
3.172	0.000	99999.000	0.30000000	2.922	3.436	2.922	3.436	2.922	3.436	0.000	0.116	0.000	0.116	0.000	0.116	39.703	99999.000	39.703	99999.000	39.703	99999.000	4.795	0.111	37.891	0.90000000	3.393	5.803	3.393	5.803	3.393	5.803	0.000	1.153	0.000	1.153	0.000	1.153	17.598	99999.000	17.598	99999.000	17.598	99999.000	0.110430	0.851163	0.769509	0.354260	0.800000	0.303208	0.308824
3.373	0.019	333.750	0.60000000	3.027	4.154	3.027	4.154	3.027	4.154	0.000	0.722	0.000	0.722	0.000	0.722	33.672	99999.000	33.672	99999.000	33.672	99999.000	4.150	0.248	163.750	0.70000000	4.006	5.193	4.006	5.193	4.006	5.193	0.000	0.478	0.000	0.478	0.000	0.478	146.562	99999.000	146.562	99999.000	146.562	99999.000	0.108281	0.895107	0.817221	0.426122	0.827869	0.239121	0.205479
2.598	0.000	99999.000	0.30000000	2.447	3.000	2.447	3.000	2.447	3.000	0.000	0.016	0.000	0.016	0.000	0.016	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	2.961	0.000	99999.000	0.40000000	2.688	3.195	2.688	3.195	2.688	3.195	0.000	0.563	0.000	0.563	0.000	0.563	33.453	99999.000	33.453	99999.000	33.453	99999.000	0.058049	0.842667	0.793333	0.238710	0.776316	0.157537	0.220339
3.420	0.000	99999.000	0.10000000	2.559	3.873	2.559	3.873	2.559	3.873	0.000	0.610	0.000	0.610	0.000	0.610	30.445	99999.000	30.445	99999.000	30.445	99999.000	4.693	0.004	99999.000	0.10000000	4.357	5.121	4.357	5.121	4.357	5.121	0.000	0.097	0.000	0.097	0.000	0.097	44.781	99999.000	44.781	99999.000	44.781	99999.000	0.148769	0.900719	0.870620	0.232637	0.851562	0.285814	0.243243
3.625	0.016	99999.000	0.20000000	3.092	3.926	3.092	3.926	3.092	3.926	0.000	0.044	0.000	0.044	0.000	0.044	62.359	99999.000	62.359	99999.000	62.359	99999.000	3.906	1.062	139.375	0.70000000	2.871	4.689	2.871	4.689	2.871	4.689	0.000	1.276	0.000	1.276	0.000	1.276	27.549	99999.000	27.549	99999.000	27.549	99999.000	0.121770	0.903000	0.866000	0.276123	0.803150	0.230472	0.191781
2.877	1.174	20.791	0.40000000	1.094	4.072	1.094	4.072	1.094	4.072	0.000	4.917	0.000	4.917	0.000	4.917	13.818	99999.000	13.818	99999.000	13.818	99999.000	3.656	1.192	30.508	0.40000000	2.953	5.369	2.953	5.369	2.953	5.369	0.000	1.262	0.000	1.262	0.000	1.262	8.727	99999.000	8.727	99999.000	8.727	99999.000	0.086427	0.829768	0.737522	0.351444	0.787879	0.189559	0.234375
4.348	0.023	99999.000	0.60000000	3.830	4.736	3.830	4.736	3.830	4.736	0.000	0.362	0.000	0.362	0.000	0.362	111.500	99999.000	111.500	99999.000	111.500	99999.000	4.473	0.000	99999.000	0.00000000	4.107	5.189	4.107	5.189	4.107	5.189	0.000	0.130	0.000	0.130	0.000	0.130	74.234	99999.000	74.234	99999.000	74.234	99999.000	0.181338	0.901780	0.864206	0.276699	0.819549	0.258739	0.181818
3.990	0.000	99999.000	0.00000000	3.326	4.012	3.326	4.012	3.326	4.012	0.000	0.025	0.000	0.025	0.000	0.025	110.406	99999.000	110.406	99999.000	110.406	99999.000	5.502	0.000	99999.000	0.00000000	5.010	5.939	5.010	5.939	5.010	5.939	0.000	0.009	0.000	0.009	0.000	0.009	150.875	99999.000	150.875	99999.000	150.875	99999.000	0.186944	0.921806	0.885462	0.317308	0.839695	0.283343	0.187500
3.578	0.000	99999.000	0.00000000	3.328	4.535	3.328	4.535	3.328	4.535	0.000	0.005	0.000	0.005	0.000	0.005	40.406	99999.000	40.406	99999.000	40.406	99999.000	5.369	0.005	48.135	0.70000000	3.566	7.010	3.566	7.010	3.566	7.010	0.000	0.288	0.000	0.288	0.000	0.288	30.073	99999.000	30.073	99999.000	30.073	99999.000	0.171246	0.884420	0.858452	0.183455	0.853448	0.314653	0.164384
2.596	0.000	99999.000	0.90000000	2.113	3.039	2.113	3.039	2.113	3.039	0.000	0.016	0.000	0.016	0.000	0.016	27.555	99999.000	27.555	99999.000	27.555	99999.000	2.734	0.000	99999.000	0.00000000	2.484	2.977	2.484	2.977	2.484	2.977	0.000	0.005	0.000	0.005	0.000	0.005	21.539	99999.000	21.539	99999.000	21.539	99999.000	0.117968	0.904690	0.750150	0.618532	0.870229	0.359992	0.250000
3.275	0.004	99999.000	0.20000000	2.768	3.553	2.768	3.553	2.768	3.553	0.000	0.035	0.000	0.035	0.000	0.035	20.758	99999.000	20.758	99999.000	20.758	99999.000	4.154	0.251	37.500	0.90000000	3.039	9.611	3.039	9.611	3.039	9.611	0.000	1.707	0.000	1.707	0.000	1.707	17.717	99999.000	17.717	99999.000	17.717	99999.000	0.130207	0.792543	0.757170	0.145671	0.854369	0.236830	0.260870
3.246	0.000	99999.000	0.10000000	2.473	3.650	2.473	3.650	2.473	3.650	0.000	0.731	0.000	0.731	0.000	0.731	20.914	99999.000	20.914	99999.000	20.914	99999.000	4.621	0.000	201.875	0.60000000	3.254	4.924	3.254	4.924	3.254	4.924	0.000	1.296	0.000	1.296	0.000	1.296	77.344	99999.000	77.344	99999.000	77.344	99999.000	0.149335	0.934079	0.857371	0.537814	0.848000	0.305528	0.263158
3.508	0.000	99999.000	0.30000000	3.268	3.918	3.268	3.918	3.268	3.918	0.000	0.573	0.000	0.573	0.000	0.573	79.156	99999.000	79.156	99999.000	79.156	99999.000	4.535	0.148	67.168	1.00000000	2.324	5.703	2.324	5.703	2.324	5.703	0.000	1.396	0.000	1.396	0.000	1.396	23.975	99999.000	23.975	99999.000	23.975	99999.000	0.124729	0.871732	0.812038	0.317585	0.876923	0.229161	0.220779
3.527	0.002	99999.000	0.00000000	2.869	3.812	2.869	3.812	2.869	3.812	0.000	0.570	0.000	0.570	0.000	0.570	65.094	99999.000	65.094	99999.000	65.094	99999.000	4.906	0.011	99999.000	0.00000000	4.641	5.504	4.641	5.504	4.641	5.504	0.000	0.018	0.000	0.018	0.000	0.018	35.914	99999.000	35.914	99999.000	35.914	99999.000	0.128755	0.905436	0.841023	0.405171	0.824427	0.269821	0.250000
3.637	0.002	99999.000	0.00000000	3.170	3.889	3.170	3.889	3.170	3.889	0.000	0.160	0.000	0.160	0.000	0.160	74.000	99999.000	74.000	99999.000	74.000	99999.000	4.740	0.014	57.539	1.00000000	2.859	5.498	2.859	5.498	2.859	5.498	0.000	1.992	0.000	1.992	0.000	1.992	29.102	99999.000	29.102	99999.000	29.102	99999.000	0.116520	0.890857	0.835255	0.337500	0.825688	0.228334	0.140845
3.248	0.000	99999.000	0.10000000	2.719	3.381	2.719	3.381	2.719	3.381	0.000	0.018	0.000	0.018	0.000	0.018	325.875	99999.000	325.875	99999.000	325.875	99999.000	4.174	0.000	99999.000	0.10000000	3.631	4.443	3.631	4.443	3.631	4.443	0.000	0.179	0.000	0.179	0.000	0.179	129.156	99999.000	129.156	99999.000	129.156	99999.000	0.092324	0.886398	0.790234	0.458432	0.857143	0.232296	0.208333
3.637	0.002	99999.000	0.10000000	3.213	4.072	3.213	4.072	3.213	4.072	0.000	0.039	0.000	0.039	0.000	0.039	51.812	99999.000	51.812	99999.000	51.812	99999.000	4.918	0.012	38.535	0.80000000	2.068	6.443	2.068	6.443	2.068	6.443	0.000	2.368	0.000	2.368	0.000	2.368	25.605	99999.000	25.605	99999.000	25.605	99999.000	0.136969	0.831010	0.800335	0.153632	0.815534	0.228500	0.169014
2.906	0.000	99999.000	0.20000000	2.660	3.285	2.660	3.285	2.660	3.285	0.000	0.011	0.000	0.011	0.000	0.011	31.891	99999.000	31.891	99999.000	31.891	99999.000	3.309	0.409	53.438	0.70000000	2.770	4.506	2.770	4.506	2.770	4.506	0.000	0.791	0.000	0.791	0.000	0.791	33.149	99999.000	33.149	99999.000	33.149	99999.000	0.087553	0.828320	0.744886	0.327045	0.833333	0.190628	0.272727
3.246	0.000	99999.000	0.50000000	2.998	3.713	2.998	3.713	2.998	3.713	0.000	0.179	0.000	0.179	0.000	0.179	81.812	99999.000	81.812	99999.000	81.812	99999.000	4.201	0.002	99999.000	0.30000000	3.670	4.557	3.670	4.557	3.670	4.557	0.000	0.276	0.000	0.276	0.000	0.276	75.016	99999.000	75.016	99999.000	75.016	99999.000	0.109289	0.886926	0.833039	0.322752	0.798077	0.213522	0.202703
3.199	0.004	99999.000	0.30000000	2.695	3.691	2.695	3.691	2.695	3.691	0.000	0.014	0.000	0.014	0.000	0.014	22.242	99999.000	22.242	99999.000	22.242	99999.000	4.730	0.000	504.375	0.10000000	4.299	5.287	4.299	5.287	4.299	5.287	0.000	0.193	0.000	0.193	0.000	0.193	113.018	99999.000	113.018	99999.000	113.018	99999.000	0.134673	0.860841	0.809524	0.269416	0.817391	0.295073	0.191176
3.111	0.000	99999.000	0.00000000	2.785	3.496	2.785	3.496	2.785	3.496	0.000	0.638	0.000	0.638	0.000	0.638	61.109	99999.000	61.109	99999.000	61.109	99999.000	4.453	0.002	99999.000	0.00000000	4.201	4.984	4.201	4.984	4.201	4.984	0.000	0.276	0.000	0.276	0.000	0.276	108.531	99999.000	108.531	99999.000	108.531	99999.000	0.148854	0.939506	0.849383	0.598359	0.835938	0.323198	0.283951
3.016	0.000	99999.000	0.00000000	2.898	3.363	2.898	3.363	2.898	3.363	0.000	0.037	0.000	0.037	0.000	0.037	48.277	99999.000	48.277	99999.000	48.277	99999.000	3.762	0.000	99999.000	0.00000000	3.482	4.027	3.482	4.027	3.482	4.027	0.000	0.018	0.000	0.018	0.000	0.018	242.438	99999.000	242.438	99999.000	242.438	99999.000	0.100105	0.898985	0.789149	0.520920	0.844660	0.208784	0.280000
3.045	0.000	99999.000	0.30000000	2.533	3.891	2.533	3.891	2.533	3.891	0.000	0.035	0.000	0.035	0.000	0.035	47.906	99999.000	47.906	99999.000	47.906	99999.000	3.812	0.009	99999.000	0.30000000	3.402	4.092	3.402	4.092	3.402	4.092	0.000	0.258	0.000	0.258	0.000	0.258	36.305	99999.000	36.305	99999.000	36.305	99999.000	0.098040	0.914931	0.830305	0.498695	0.811321	0.204583	0.294872
3.615	0.002	99999.000	0.00000000	3.303	4.008	3.303	4.008	3.303	4.008	0.000	0.011	0.000	0.011	0.000	0.011	84.625	99999.000	84.625	99999.000	84.625	99999.000	4.553	0.000	99999.000	0.00000000	3.488	4.877	3.488	4.877	3.488	4.877	0.000	0.870	0.000	0.870	0.000	0.870	38.453	99999.000	38.453	99999.000	38.453	99999.000	0.098552	0.852622	0.846745	0.038350	0.781250	0.202441	0.114754
3.113	0.005	99999.000	0.20000000	2.279	3.600	2.279	3.600	2.279	3.600	0.000	0.056	0.000	0.056	0.000	0.056	46.266	99999.000	46.266	99999.000	46.266	99999.000	4.496	0.002	99999.000	0.00000000	3.400	5.098	3.400	5.098	3.400	5.098	0.000	0.805	0.000	0.805	0.000	0.805	65.094	99999.000	65.094	99999.000	65.094	99999.000	0.144376	0.947298	0.852902	0.641723	0.843284	0.304101	0.255814
2.916	0.480	26.641	0.50000000	2.258	5.629	2.258	5.629	2.258	5.629	0.000	0.591	0.000	0.591	0.000	0.591	8.667	99999.000	8.667	99999.000	8.667	99999.000	3.410	1.157	42.812	0.60000000	2.326	4.865	2.326	4.865	2.326	4.865	0.000	0.671	0.000	0.671	0.000	0.671	25.918	99999.000	25.918	99999.000	25.918	99999.000	0.105017	0.822745	0.695691	0.417518	0.816667	0.259179	0.194030
3.258	0.000	99999.000	0.10000000	3.137	3.566	3.137	3.566	3.137	3.566	0.000	0.207	0.000	0.207	0.000	0.207	27.633	99999.000	27.633	99999.000	27.633	99999.000	4.213	0.000	79.688	0.40000000	2.467	5.131	2.467	5.131	2.467	5.131	0.000	1.842	0.000	1.842	0.000	1.842	26.094	99999.000	26.094	99999.000	26.094	99999.000	0.107926	0.889613	0.828770	0.355331	0.790476	0.227576	0.235294
2.752	0.000	99999.000	0.00000000	2.357	3.227	2.357	3.227	2.357	3.227	0.000	0.111	0.000	0.111	0.000	0.111	18.082	99999.000	18.082	99999.000	18.082	99999.000	3.480	0.000	99999.000	0.00000000	3.150	3.758	3.150	3.758	3.150	3.758	0.000	0.030	0.000	0.030	0.000	0.030	53.922	99999.000	53.922	99999.000	53.922	99999.000	0.087303	0.883420	0.820812	0.349396	0.851852	0.225104	0.289474
2.939	0.000	99999.000	0.20000000	2.521	3.279	2.521	3.279	2.521	3.279	0.000	0.007	0.000	0.007	0.000	0.007	17.398	99999.000	17.398	99999.000	17.398	99999.000	3.684	0.142	148.750	0.90000000	2.568	4.643	2.568	4.643	2.568	4.643	0.000	1.016	0.000	1.016	0.000	1.016	26.445	99999.000	26.445	99999.000	26.445	99999.000	0.103800	0.872760	0.799269	0.366121	0.817308	0.226892	0.242424
3.158	0.796	70.234	0.90000000	1.736	4.852	1.736	4.852	1.736	4.852	0.000	3.134	0.000	3.134	0.000	3.134	22.383	99999.000	22.383	99999.000	22.383	99999.000	4.592	3.257	29.668	0.70000000	2.574	11.203	2.574	11.203	2.574	11.203	0.000	7.115	0.000	7.115	0.000	7.115	14.249	99999.000	14.249	99999.000	14.249	99999.000	0.262497	0.881803	0.836718	0.276118	0.820513	0.427905	0.153846
3.936	0.000	99999.000	0.00000000	3.783	4.441	3.783	4.441	3.783	4.441	0.000	0.160	0.000	0.160	0.000	0.160	37.438	99999.000	37.438	99999.000	37.438	99999.000	5.291	0.000	99999.000	0.10000000	4.752	6.188	4.752	6.188	4.752	6.188	0.000	0.624	0.000	0.624	0.000	0.624	142.594	99999.000	142.594	99999.000	142.594	99999.000	0.206773	0.916034	0.873781	0.334762	0.819672	0.257907	0.227848
3.547	0.007	99999.000	0.40000000	3.062	3.830	3.062	3.830	3.062	3.830	0.000	0.599	0.000	0.599	0.000	0.599	49.625	99999.000	49.625	99999.000	49.625	99999.000	4.049	0.497	123.281	0.60000000	3.416	4.908	3.416	4.908	3.416	4.908	0.000	1.099	0.000	1.099	0.000	1.099	29.355	99999.000	29.355	99999.000	29.355	99999.000	0.107676	0.886995	0.830493	0.333333	0.834951	0.230172	0.272727
3.812	0.014	275.625	0.40000000	3.348	4.221	3.348	4.221	3.348	4.221	0.000	0.582	0.000	0.582	0.000	0.582	36.445	99999.000	36.445	99999.000	36.445	99999.000	5.248	0.072	43.721	1.00000000	1.994	6.570	1.994	6.570	1.994	6.570	0.000	2.951	0.000	2.951	0.000	2.951	22.314	99999.000	22.314	99999.000	22.314	99999.000	0.158826	0.881674	0.841751	0.252279	0.823009	0.261633	0.157143
3.348	0.004	99999.000	0.30000000	2.662	3.912	2.662	3.912	2.662	3.912	0.000	0.007	0.000	0.007	0.000	0.007	43.844	99999.000	43.844	99999.000	43.844	99999.000	4.188	0.294	81.406	0.80000000	2.527	5.355	2.527	5.355	2.527	5.355	0.000	0.972	0.000	0.972	0.000	0.972	87.109	99999.000	87.109	99999.000	87.109	99999.000	0.124310	0.864919	0.803428	0.312818	0.827869	0.257178	0.191781
3.355	0.007	99999.000	0.10000000	3.094	3.670	3.094	3.670	3.094	3.670	0.000	0.128	0.000	0.128	0.000	0.128	25.172	99999.000	25.172	99999.000	25.172	99999.000	3.613	1.044	32.305	0.80000000	2.670	6.514	2.670	6.514	2.670	6.514	0.000	1.819	0.000	1.819	0.000	1.819	17.168	99999.000	17.168	99999.000	17.168	99999.000	0.090248	0.827243	0.812293	0.079646	0.805085	0.226148	0.075758
2.877	0.000	99999.000	0.00000000	2.447	3.117	2.447	3.117	2.447	3.117	0.000	0.037	0.000	0.037	0.000	0.037	48.062	99999.000	48.062	99999.000	48.062	99999.000	3.770	0.884	75.703	0.80000000	3.430	6.395	3.430	6.395	3.430	6.395	0.000	1.369	0.000	1.369	0.000	1.369	32.031	99999.000	32.031	99999.000	32.031	99999.000	0.163347	0.893786	0.821578	0.404705	0.860870	0.365464	0.313433
3.021	0.000	52.969	0.80000000	1.100	4.688	1.100	4.688	1.100	4.688	0.000	1.218	0.000	1.218	0.000	1.218	18.828	99999.000	18.828	99999.000	18.828	99999.000	5.193	0.005	52.344	0.80000000	4.369	6.443	4.369	6.443	4.369	6.443	0.000	0.037	0.000	0.037	0.000	0.037	57.930	99999.000	57.930	99999.000	57.930	99999.000	0.177602	0.881934	0.733508	0.556962	0.839286	0.400366	0.208955
2.945	0.000	99999.000	0.30000000	2.740	3.328	2.740	3.328	2.740	3.328	0.000	0.473	0.000	0.473	0.000	0.473	163.375	99999.000	163.375	99999.000	163.375	99999.000	3.428	1.088	25.078	0.90000000	3.264	5.600	3.264	5.600	3.264	5.600	0.000	1.287	0.000	1.287	0.000	1.287	16.042	99999.000	16.042	99999.000	16.042	99999.000	0.125190	0.797651	0.714092	0.292260	0.842520	0.299256	0.270270
3.635	0.000	99999.000	0.00000000	3.295	3.992	3.295	3.992	3.295	3.992	0.000	0.624	0.000	0.624	0.000	0.624	78.062	99999.000	78.062	99999.000	78.062	99999.000	5.516	0.000	99999.000	0.00000000	4.059	5.930	4.059	5.930	4.059	5.930	0.000	0.921	0.000	0.921	0.000	0.921	69.000	99999.000	69.000	99999.000	69.000	99999.000	0.194048	0.935642	0.876579	0.478547	0.837037	0.339864	0.216867
3.627	0.000	99999.000	0.10000000	3.457	3.908	3.457	3.908	3.457	3.908	0.000	0.054	0.000	0.054	0.000	0.054	97.125	99999.000	97.125	99999.000	97.125	99999.000	4.754	0.000	81.367	0.40000000	3.338	5.021	3.338	5.021	3.338	5.021	0.000	0.768	0.000	0.768	0.000	0.768	37.471	99999.000	37.471	99999.000	37.471	99999.000	0.124410	0.869695	0.814778	0.296495	0.852941	0.225065	0.192771
3.391	0.000	99999.000	0.00000000	3.100	3.611	3.100	3.611	3.100	3.611	0.000	0.113	0.000	0.113	0.000	0.113	18.238	99999.000	18.238	99999.000	18.238	99999.000	4.330	0.012	99999.000	0.70000000	3.000	4.635	3.000	4.635	3.000	4.635	0.000	0.462	0.000	0.462	0.000	0.462	151.500	99999.000	151.500	99999.000	151.500	99999.000	0.114072	0.905184	0.847585	0.377905	0.873016	0.236758	0.197368
2.945	0.000	68.203	0.10000000	1.246	3.018	1.246	3.018	1.246	3.018	0.000	1.151	0.000	1.151	0.000	1.151	6673.203	99999.000	6673.203	99999.000	6673.203	99999.000	3.645	0.770	52.578	0.90000000	3.316	5.523	3.316	5.523	3.316	5.523	0.000	0.418	0.000	0.418	0.000	0.418	17.537	99999.000	17.537	99999.000	17.537	99999.000	0.173257	0.832293	0.652886	0.516853	0.855856	0.358785	0.281250
