tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
5.363	0.007	86.797	0.34200000	2.795	6.992	3.307	6.611	3.705	6.363	0.000	2.167	0.000	1.814	0.000	1.570	23.945	99999.000	34.355	99999.000	40.703	99999.000	9.248	0.002	99999.000	0.00000000	7.732	10.045	8.055	9.887	8.324	9.717	0.000	1.037	0.000	0.728	0.000	0.476	103.766	99999.000	151.031	99999.000	191.188	99999.000	0.326035	0.888749	0.875315	0.107744	0.740385	0.387268	0.053571
4.094	0.000	25.352	0.29300000	1.438	6.693	1.938	5.766	2.217	5.520	0.000	2.572	0.000	1.911	0.000	1.487	6.709	99999.000	10.615	99999.000	13.428	99999.000	5.273	1.153	16.978	0.47600000	1.180	13.062	2.582	10.650	3.096	9.469	0.000	6.643	0.000	3.319	0.000	2.329	6.924	99999.000	9.774	99999.000	11.559	99999.000	0.163175	0.750479	0.720245	0.108073	0.784810	0.324818	0.183673
4.529	0.935	33.164	0.75700000	1.883	9.248	2.752	8.027	3.170	7.441	0.000	4.901	0.000	2.563	0.000	1.944	11.727	99999.000	15.338	99999.000	18.301	99999.000	9.713	0.011	27.524	0.44700000	4.393	14.830	5.215	13.164	6.041	12.535	0.000	5.149	0.000	2.827	0.000	2.180	13.086	99999.000	17.191	1080.024	19.888	249.399	0.369786	0.804336	0.785366	0.088384	0.791667	0.353753	0.089286
4.555	0.262	42.871	0.41300000	1.941	6.889	2.564	6.389	2.926	6.086	0.000	2.422	0.000	1.709	0.000	1.399	13.480	99999.000	19.590	99999.000	23.291	99999.000	9.957	0.000	59.141	0.15500000	5.238	13.047	6.369	12.385	6.914	11.918	0.000	3.860	0.000	3.206	0.000	2.566	25.586	99999.000	34.600	99999.000	40.703	99999.000	0.291110	0.807281	0.796039	0.055119	0.810345	0.474444	0.113208
5.617	0.000	51.719	0.08800000	2.395	7.465	3.318	7.002	3.801	6.748	0.000	2.939	0.000	2.002	0.000	1.688	15.166	99999.000	23.340	99999.000	27.080	99999.000	11.146	0.000	29.062	0.91800000	5.057	17.121	6.186	15.557	6.885	14.365	0.000	5.442	0.000	3.363	0.000	2.610	13.036	881.562	17.899	202.500	20.441	138.594	0.393805	0.740810	0.728349	0.045871	0.766667	0.456424	0.081633
5.068	0.004	4115.000	0.04400000	3.562	5.791	3.840	5.584	4.076	5.490	0.000	1.389	0.000	1.076	0.000	0.854	53.125	99999.000	77.188	99999.000	94.961	99999.000	3.479	12.959	95.686	0.24200000	0.369	30.459	0.891	22.760	1.205	19.471	0.000	42.595	0.000	32.810	0.000	26.473	20.644	99999.000	23.955	99999.000	26.252	99999.000	0.409330	0.851103	0.822304	0.162069	0.813954	0.599061	0.093750
4.947	0.000	64.375	0.22500000	2.131	6.717	2.877	6.141	3.311	5.893	0.000	2.391	0.000	2.013	0.000	1.450	16.833	99999.000	25.176	99999.000	31.719	99999.000	10.568	0.004	29.082	0.74300000	3.545	15.631	6.109	13.961	6.781	13.410	0.000	5.490	0.000	3.419	0.000	2.538	14.716	99999.000	18.613	1131.582	21.426	226.270	0.292962	0.799912	0.791117	0.042106	0.805556	0.460138	0.105263
7.047	0.007	103.281	0.02700000	4.199	8.844	4.684	8.320	4.979	8.062	0.000	2.588	0.000	2.111	0.000	1.744	33.672	99999.000	45.391	99999.000	52.500	99999.000	11.430	4.533	49.185	0.43800000	5.457	30.779	6.922	26.693	8.219	23.602	0.000	20.104	0.000	12.577	0.000	9.273	24.907	99999.000	29.359	290.435	32.065	156.060	0.405075	0.728380	0.727771	0.002237	0.771186	0.522298	0.017544
4.305	0.000	99999.000	0.01400000	3.334	5.084	3.771	4.807	3.814	4.729	0.000	0.837	0.000	0.367	0.000	0.105	35.758	99999.000	53.531	99999.000	67.359	99999.000	6.613	0.005	68.750	0.46900000	3.500	8.707	4.238	8.100	4.629	7.891	0.000	2.841	0.000	2.143	0.000	1.737	25.581	99999.000	31.641	99999.000	39.609	99999.000	0.270738	0.818503	0.803771	0.075075	0.722222	0.343989	0.086957
5.328	0.000	41.641	0.24300000	2.256	7.547	2.906	6.857	3.291	6.455	0.000	2.902	0.000	2.088	0.000	1.775	15.117	99999.000	19.475	99999.000	22.695	99999.000	10.664	0.002	37.998	0.63600000	4.525	15.875	5.873	14.039	6.771	13.338	0.000	5.948	0.000	3.633	0.000	2.781	19.595	99999.000	26.064	99999.000	28.350	859.248	0.364053	0.774796	0.749125	0.102326	0.728395	0.461524	0.023256
4.398	0.018	35.742	0.81900000	1.453	6.342	2.129	5.852	2.549	5.604	0.000	2.614	0.000	1.837	0.000	1.420	9.199	99999.000	16.523	99999.000	19.314	99999.000	8.443	0.009	20.195	0.84700000	2.441	14.025	3.598	12.361	4.270	11.627	0.000	4.250	0.000	3.459	0.000	2.377	10.754	99999.000	12.947	226.133	15.165	124.727	0.209964	0.710953	0.705120	0.019779	0.788889	0.381136	0.051724
5.398	0.051	42.783	0.63800000	2.371	7.822	3.047	7.219	3.549	6.834	0.000	3.027	0.000	2.169	0.000	1.673	13.008	99999.000	19.834	99999.000	22.959	99999.000	10.449	0.004	71.494	0.14200000	5.633	13.582	6.973	12.529	7.350	12.184	0.000	4.073	0.000	3.039	0.000	2.503	34.685	99999.000	44.971	99999.000	51.201	99999.000	0.367205	0.833237	0.812971	0.108359	0.824818	0.428926	0.121212
3.611	1.179	82.188	0.20500000	1.365	7.789	2.039	6.361	2.510	6.039	0.000	7.502	0.000	3.242	0.000	2.122	15.547	99999.000	22.080	99999.000	26.904	99999.000	15.428	0.002	26.709	0.85000000	3.789	23.209	6.883	20.664	8.869	19.910	0.000	7.429	0.000	4.706	0.000	2.909	13.706	349.209	17.591	116.045	20.096	92.334	0.452147	0.813968	0.770018	0.191102	0.798077	0.598275	0.137931
5.361	0.713	37.910	0.49600000	2.094	9.195	2.996	8.213	3.596	7.641	0.000	4.268	0.000	2.738	0.000	2.014	13.730	99999.000	20.469	99999.000	24.775	99999.000	9.348	0.016	27.561	0.80800000	3.654	13.576	4.863	12.275	5.713	11.723	0.000	4.273	0.000	3.175	0.000	2.245	12.300	99999.000	17.151	1675.061	19.983	255.686	0.238813	0.757119	0.753210	0.015837	0.757576	0.295851	0.021739
5.562	0.000	47.969	0.02000000	2.514	7.850	3.234	7.182	3.713	6.867	0.000	2.878	0.000	2.129	0.000	1.651	19.326	99999.000	26.641	99999.000	30.498	99999.000	9.076	0.002	38.674	0.37100000	3.924	12.818	4.752	11.795	5.588	11.365	0.000	5.112	0.000	3.458	0.000	2.614	18.622	99999.000	23.403	99999.000	27.368	99999.000	0.353884	0.777190	0.690183	0.280835	0.750000	0.398598	0.042553
4.850	0.002	135.625	0.38100000	2.734	6.113	3.146	5.725	3.414	5.512	0.000	2.122	0.000	1.431	0.000	1.281	28.682	99999.000	36.367	99999.000	47.344	99999.000	8.061	0.004	69.746	0.10400000	4.387	10.832	5.197	10.068	5.488	9.549	0.000	3.663	0.000	2.482	0.000	2.127	26.182	99999.000	40.411	99999.000	47.949	99999.000	0.299761	0.853352	0.850093	0.021741	0.767677	0.361418	0.037736
5.922	0.000	60.273	0.29700000	2.844	7.721	3.576	7.357	3.855	7.080	0.000	2.936	0.000	1.962	0.000	1.570	20.762	99999.000	29.785	99999.000	34.121	99999.000	12.441	0.000	27.930	0.59000000	4.100	18.512	6.410	16.732	7.625	15.758	0.000	6.757	0.000	3.813	0.000	2.837	12.378	99999.000	17.656	214.180	20.098	141.211	0.368561	0.828125	0.817540	0.058013	0.770000	0.439520	0.056604
4.898	0.000	773.750	0.08600000	3.207	5.623	3.553	5.445	3.756	5.336	0.000	1.452	0.000	1.088	0.000	1.000	49.805	99999.000	67.656	99999.000	84.453	99999.000	7.109	1.230	28.516	0.23400000	2.695	14.117	4.334	12.324	5.000	11.238	0.000	5.324	0.000	3.633	0.000	2.686	12.930	99999.000	16.572	99999.000	19.248	416.641	0.180587	0.848101	0.846896	0.007872	0.786517	0.344676	0.033333
4.965	0.014	38.287	0.48300000	2.121	7.395	2.574	6.570	3.070	6.262	0.000	2.707	0.000	1.983	0.000	1.705	12.584	99999.000	18.990	99999.000	21.852	99999.000	7.689	0.012	31.162	0.92300000	3.152	11.689	4.123	10.521	4.684	9.775	0.000	3.577	0.000	2.623	0.000	2.180	14.099	99999.000	19.558	99999.000	22.744	99999.000	0.252863	0.822666	0.750440	0.289412	0.733333	0.317345	0.163636
6.348	0.773	43.555	0.53500000	3.131	10.760	3.889	9.646	4.574	8.965	0.000	4.345	0.000	2.805	0.000	2.210	17.202	99999.000	25.015	99999.000	28.164	99999.000	13.363	0.009	52.698	0.72300000	7.488	18.102	8.594	16.637	9.475	16.012	0.000	4.806	0.000	3.248	0.000	2.749	29.473	99999.000	36.702	99999.000	39.939	1191.448	0.418209	0.776805	0.761488	0.064219	0.736364	0.433332	0.105263
4.586	0.000	99999.000	0.00200000	3.602	5.451	4.020	5.127	4.090	5.000	0.000	0.772	0.000	0.392	0.000	0.148	37.867	99999.000	51.812	99999.000	66.188	99999.000	8.189	0.004	68.789	0.12600000	4.279	10.539	5.172	10.002	5.623	9.676	0.000	3.916	0.000	2.595	0.000	2.203	29.004	99999.000	41.562	99999.000	47.314	99999.000	0.430113	0.801078	0.770889	0.131767	0.782051	0.411494	0.100000
4.824	0.023	102.656	0.42700000	2.471	6.221	3.162	5.801	3.336	5.615	0.000	2.108	0.000	1.484	0.000	1.246	22.971	99999.000	34.531	99999.000	42.324	99999.000	8.838	0.000	52.910	0.39800000	4.385	11.580	5.477	10.949	6.076	10.486	0.000	3.883	0.000	2.939	0.000	2.308	25.332	99999.000	31.719	99999.000	37.168	99999.000	0.300033	0.840196	0.830882	0.055074	0.800000	0.401511	0.057692
3.816	0.000	99999.000	0.10300000	3.102	4.459	3.316	4.273	3.369	4.203	0.000	0.733	0.000	0.413	0.000	0.111	24.195	99999.000	36.773	99999.000	48.219	99999.000	6.941	0.002	67.188	0.21900000	3.580	9.346	4.170	8.566	4.662	8.254	0.000	3.240	0.000	2.218	0.000	1.856	26.035	99999.000	35.264	99999.000	41.016	99999.000	0.307546	0.878610	0.819873	0.326085	0.784091	0.420138	0.229508
5.410	0.573	31.533	0.80800000	2.596	9.215	3.316	8.232	3.719	7.701	0.000	3.486	0.000	2.269	0.000	1.819	13.131	99999.000	16.885	99999.000	20.063	99999.000	10.475	0.049	38.073	0.80800000	5.193	15.285	6.373	13.650	6.959	13.021	0.000	4.561	0.000	3.048	0.000	2.406	19.552	99999.000	23.922	99999.000	27.145	815.573	0.415203	0.829732	0.825410	0.024752	0.719101	0.401876	0.061224
3.389	1.353	91.719	0.25200000	1.273	9.322	2.086	6.939	2.340	6.213	0.000	7.875	0.000	5.277	0.000	3.356	15.203	99999.000	20.281	99999.000	23.317	99999.000	3.730	4.248	61.641	0.45700000	0.895	16.396	1.412	13.020	1.752	11.480	0.000	14.426	0.000	12.283	0.000	10.789	14.241	99999.000	17.910	99999.000	19.949	99999.000	0.171957	0.838077	0.804711	0.170854	0.670588	0.322757	0.166667
6.709	0.000	28.164	0.31700000	2.709	10.182	3.514	9.379	4.131	8.676	0.000	3.291	0.000	2.475	0.000	1.905	11.311	99999.000	15.635	99999.000	19.260	99999.000	10.102	0.004	50.781	0.19600000	5.289	13.814	6.443	12.738	7.018	12.238	0.000	3.985	0.000	2.814	0.000	2.361	25.999	99999.000	32.268	99999.000	36.589	99999.000	0.285369	0.755516	0.742397	0.050926	0.719101	0.315955	0.058824
4.486	0.780	22.480	0.39200000	1.492	9.295	2.348	7.742	2.793	7.271	0.000	4.535	0.000	2.688	0.000	1.963	8.438	99999.000	12.910	99999.000	15.229	99999.000	11.744	0.000	18.477	0.47600000	2.756	19.686	5.404	17.494	6.725	15.805	0.000	6.708	0.000	3.199	0.000	2.166	8.148	136.602	10.217	86.133	12.461	66.973	0.365074	0.797096	0.791045	0.028958	0.752475	0.442862	0.076923
6.016	0.000	60.469	0.09200000	2.752	8.143	3.564	7.359	4.037	7.160	0.000	2.777	0.000	2.116	0.000	1.832	22.344	99999.000	29.805	99999.000	35.052	99999.000	12.078	0.000	59.673	0.03500000	6.158	16.184	7.650	15.008	8.234	14.312	0.000	4.755	0.000	3.572	0.000	2.818	30.259	99999.000	39.917	99999.000	45.742	99999.000	0.374064	0.738111	0.723127	0.054119	0.778846	0.457949	0.117647
4.434	0.000	23.320	0.35000000	1.438	7.156	1.980	6.076	2.299	5.846	0.000	3.011	0.000	2.021	0.000	1.573	7.856	99999.000	11.147	99999.000	14.185	99999.000	8.541	0.011	18.484	0.88800000	2.713	14.291	4.246	12.385	4.959	11.611	0.000	4.595	0.000	2.712	0.000	1.863	9.841	99999.000	11.471	170.671	13.005	86.765	0.259297	0.760296	0.676874	0.258171	0.825243	0.435625	0.107143
5.967	0.005	57.344	0.31000000	2.881	8.174	3.518	7.439	3.889	7.166	0.000	2.893	0.000	2.078	0.000	1.749	22.937	99999.000	29.678	99999.000	34.492	99999.000	12.014	0.373	41.670	0.81900000	6.191	18.293	7.535	16.172	8.260	15.322	0.000	5.038	0.000	3.758	0.000	2.907	24.268	99999.000	28.923	1254.170	31.873	324.795	0.353169	0.808399	0.794751	0.066496	0.770000	0.481003	0.061224
5.715	0.000	15.312	0.44400000	1.223	9.436	2.152	8.625	2.895	8.025	0.000	3.872	0.000	2.285	0.000	1.731	5.991	99999.000	9.058	99999.000	11.245	99999.000	11.537	0.000	16.450	0.28600000	2.762	18.619	4.664	16.721	6.051	15.697	0.000	5.066	0.000	3.459	0.000	1.846	7.017	139.106	9.850	77.700	11.147	59.888	0.244277	0.696643	0.677860	0.058306	0.781250	0.415834	0.089286
5.188	0.023	54.092	0.75500000	2.555	7.414	3.094	6.625	3.467	6.281	0.000	2.913	0.000	1.902	0.000	1.647	20.342	99999.000	24.795	99999.000	29.014	99999.000	10.406	0.005	47.344	0.28600000	5.051	14.021	6.170	12.936	6.773	12.438	0.000	4.110	0.000	3.291	0.000	2.435	23.428	99999.000	29.634	99999.000	33.525	99999.000	0.424280	0.887607	0.846901	0.265875	0.812500	0.462189	0.130435
5.477	0.004	30.869	0.68500000	1.939	8.172	2.820	7.312	3.275	7.023	0.000	3.771	0.000	2.181	0.000	1.835	11.259	99999.000	17.188	99999.000	20.225	99999.000	8.775	0.005	71.562	0.22400000	4.486	11.354	5.670	10.740	6.143	10.391	0.000	3.915	0.000	2.610	0.000	2.178	33.135	99999.000	43.359	99999.000	48.516	99999.000	0.299620	0.682824	0.640770	0.117065	0.784314	0.383175	0.089286
5.365	0.000	181.406	0.18700000	3.436	6.686	3.686	6.297	3.908	6.137	0.000	2.014	0.000	1.528	0.000	1.281	40.010	99999.000	51.094	99999.000	60.566	99999.000	12.973	0.007	43.203	0.57500000	7.076	18.275	7.982	16.770	8.996	15.943	0.000	4.964	0.000	3.338	0.000	2.547	24.238	99999.000	29.271	1785.703	33.691	369.453	0.480927	0.851897	0.817626	0.187916	0.800000	0.530691	0.122807
4.768	0.005	99999.000	0.03800000	3.596	5.500	4.049	5.258	4.189	5.172	0.000	0.984	0.000	0.575	0.000	0.381	40.094	99999.000	58.922	99999.000	76.578	99999.000	10.613	0.000	93.438	0.04000000	6.633	13.275	7.301	12.414	7.842	11.996	0.000	3.582	0.000	2.704	0.000	2.387	43.613	99999.000	55.659	99999.000	64.258	99999.000	0.413223	0.847687	0.835587	0.073592	0.811475	0.518532	0.060606
4.354	0.002	209.375	0.08600000	2.445	5.299	2.873	5.068	3.072	4.955	0.000	1.644	0.000	1.252	0.000	1.046	25.391	99999.000	36.240	99999.000	44.023	99999.000	8.916	0.009	52.028	0.42100000	3.926	12.145	5.459	11.100	6.037	10.754	0.000	4.075	0.000	2.633	0.000	2.292	24.973	99999.000	32.135	99999.000	36.500	99999.000	0.321946	0.830587	0.819181	0.063083	0.780952	0.486810	0.075472
4.121	1.484	29.844	0.71600000	1.193	13.516	1.887	9.500	2.514	8.062	0.000	6.499	0.000	3.925	0.000	2.767	10.238	99999.000	13.484	99999.000	15.491	99999.000	12.566	0.935	24.309	0.93500000	1.639	20.693	5.506	18.648	7.250	17.510	0.000	7.467	0.000	4.772	0.000	2.927	11.453	349.309	15.194	122.434	17.788	87.903	0.384801	0.831226	0.812743	0.098703	0.769231	0.505077	0.105263
4.654	0.005	83.516	0.32600000	2.225	5.973	2.812	5.658	3.113	5.438	0.000	2.308	0.000	1.744	0.000	1.343	18.910	99999.000	27.852	99999.000	33.047	99999.000	7.775	0.000	117.812	0.05000000	4.623	9.789	5.295	9.254	5.779	8.932	0.000	3.115	0.000	2.152	0.000	1.789	43.955	99999.000	57.461	99999.000	70.234	99999.000	0.308733	0.854962	0.829008	0.151782	0.814815	0.370825	0.095238
5.121	0.287	47.334	0.45900000	2.328	8.105	3.027	7.074	3.416	6.764	0.000	3.263	0.000	2.148	0.000	1.568	15.098	99999.000	21.338	99999.000	25.752	99999.000	10.916	0.000	89.336	0.01000000	6.379	13.934	7.416	13.146	8.039	12.600	0.000	4.581	0.000	2.849	0.000	2.366	41.992	99999.000	56.289	99999.000	64.688	99999.000	0.399544	0.742403	0.697541	0.148325	0.815789	0.455973	0.137931
6.029	0.002	32.957	0.29900000	2.615	8.928	3.436	8.238	3.893	7.730	0.000	3.438	0.000	2.257	0.000	1.765	13.479	99999.000	16.956	99999.000	21.042	99999.000	10.801	0.000	39.414	0.36300000	5.014	15.346	6.652	13.859	7.398	13.314	0.000	3.987	0.000	2.902	0.000	2.487	20.327	99999.000	25.232	99999.000	30.039	584.414	0.295466	0.793086	0.788002	0.023981	0.750000	0.437933	0.021277
6.246	0.007	41.937	0.35600000	2.711	8.770	3.494	8.043	4.057	7.783	0.000	3.480	0.000	2.433	0.000	1.874	16.742	99999.000	22.250	99999.000	26.429	99999.000	13.652	0.000	41.602	0.43200000	5.672	18.969	8.324	17.623	9.205	16.637	0.000	6.077	0.000	3.876	0.000	2.820	21.670	99999.000	27.787	856.289	31.393	270.352	0.473228	0.844504	0.821141	0.130622	0.741176	0.474336	0.048781
5.930	0.000	51.875	0.05700000	3.025	7.957	3.455	7.391	3.783	7.160	0.000	2.716	0.000	1.925	0.000	1.600	18.096	99999.000	24.062	99999.000	30.361	99999.000	8.574	0.000	36.094	0.61800000	3.613	12.662	4.742	11.316	5.438	10.715	0.000	4.145	0.000	2.552	0.000	2.050	20.306	99999.000	23.608	99999.000	26.685	4206.094	0.284642	0.738768	0.721438	0.062211	0.709677	0.299719	0.078431
6.461	0.000	36.484	0.01400000	2.562	9.162	3.414	8.516	3.930	8.020	0.000	3.683	0.000	2.544	0.000	2.088	15.566	99999.000	21.250	99999.000	24.570	99999.000	11.859	0.000	57.109	0.00400000	6.559	15.539	7.723	14.684	8.424	14.092	0.000	4.588	0.000	3.257	0.000	2.779	28.110	99999.000	35.664	99999.000	40.703	99999.000	0.347298	0.799236	0.744906	0.212979	0.778947	0.440346	0.102041
5.246	0.030	47.197	0.57000000	2.441	7.254	2.902	6.691	3.307	6.379	0.000	2.544	0.000	1.962	0.000	1.603	16.768	99999.000	21.689	99999.000	25.361	99999.000	8.861	0.000	32.036	0.44100000	3.650	13.488	5.361	11.994	5.814	11.217	0.000	4.482	0.000	2.774	0.000	2.268	17.241	99999.000	20.610	99999.000	23.560	1213.286	0.256075	0.780585	0.770612	0.043479	0.767442	0.356171	0.042553
6.506	0.004	35.540	0.30700000	2.600	9.576	3.574	8.732	3.951	8.209	0.000	3.473	0.000	2.433	0.000	1.898	14.294	99999.000	20.481	99999.000	25.046	99999.000	10.900	0.000	86.328	0.00600000	6.439	13.924	7.377	13.119	7.955	12.604	0.000	4.393	0.000	3.266	0.000	2.482	45.012	99999.000	53.633	99999.000	60.293	99999.000	0.359395	0.779089	0.758853	0.083914	0.755102	0.390878	0.107143
6.521	0.000	32.031	0.17900000	2.424	9.383	3.461	8.574	3.959	8.246	0.000	3.271	0.000	2.340	0.000	2.009	14.297	99999.000	18.755	99999.000	22.070	99999.000	11.889	0.571	37.301	0.38700000	5.592	18.006	7.145	16.598	8.021	15.525	0.000	6.398	0.000	3.538	0.000	2.950	19.448	99999.000	23.141	353.551	26.837	196.989	0.323914	0.638660	0.613399	0.065341	0.755319	0.474493	0.111111
5.746	0.000	73.906	0.01600000	2.697	7.436	3.496	6.902	3.883	6.727	0.000	2.631	0.000	2.002	0.000	1.742	22.070	99999.000	29.727	99999.000	34.536	99999.000	12.201	0.000	436.250	0.00300000	8.787	13.654	9.449	13.195	9.828	13.012	0.000	3.022	0.000	2.301	0.000	2.002	136.094	99999.000	185.781	99999.000	231.328	99999.000	0.462126	0.825444	0.809172	0.085271	0.786408	0.532663	0.093023
5.812	0.578	32.383	0.43600000	2.297	9.535	3.393	8.428	3.844	8.012	0.000	4.280	0.000	2.932	0.000	2.116	14.688	99999.000	17.910	99999.000	21.250	99999.000	10.750	0.000	52.969	0.64100000	5.684	14.268	6.674	13.623	7.506	13.119	0.000	5.203	0.000	3.407	0.000	2.579	26.589	99999.000	35.273	99999.000	39.453	99999.000	0.343384	0.838762	0.837694	0.006578	0.769231	0.393325	0.033898
5.721	0.000	48.906	0.15000000	2.570	7.779	3.250	7.219	3.639	7.002	0.000	3.398	0.000	2.076	0.000	1.763	18.125	99999.000	23.535	99999.000	26.719	99999.000	9.783	0.000	97.969	0.07200000	5.939	12.430	6.785	11.646	7.275	11.072	0.000	3.862	0.000	2.711	0.000	2.248	47.262	99999.000	54.824	99999.000	62.607	99999.000	0.339964	0.833527	0.743619	0.350680	0.789474	0.426429	0.200000
6.723	0.005	22.783	0.78500000	2.496	10.344	3.426	9.371	3.799	8.770	0.000	3.820	0.000	2.549	0.000	1.949	10.208	99999.000	13.623	99999.000	15.752	2867.783	11.145	0.002	36.367	0.09300000	4.779	15.984	6.383	14.453	7.191	13.707	0.000	4.783	0.000	3.201	0.000	2.484	17.842	99999.000	22.751	846.367	26.119	293.242	0.277167	0.685894	0.683272	0.008279	0.674699	0.362067	0.063830
6.273	0.000	33.970	0.73000000	2.521	9.311	3.264	8.230	3.885	7.902	0.000	3.162	0.000	2.292	0.000	1.953	14.064	99999.000	19.766	99999.000	23.345	99999.000	12.488	0.002	61.641	0.05400000	7.160	16.732	8.400	15.324	8.896	14.754	0.000	5.265	0.000	3.342	0.000	2.658	34.260	99999.000	39.893	99999.000	45.186	99999.000	0.358497	0.733487	0.698156	0.117049	0.759615	0.472122	0.117647
4.133	2.042	58.516	0.35900000	1.309	13.014	2.229	9.381	2.598	8.277	0.000	9.127	0.000	6.411	0.000	3.791	15.660	99999.000	19.359	99999.000	23.018	99999.000	9.311	1.332	44.521	0.88600000	4.553	16.830	5.646	13.844	6.451	13.129	0.000	6.993	0.000	4.089	0.000	3.217	24.219	99999.000	28.627	99999.000	31.941	633.271	0.410377	0.811566	0.807667	0.020270	0.730337	0.395837	0.056604
6.557	0.000	55.391	0.13500000	3.342	9.004	4.016	8.221	4.484	8.004	0.000	2.828	0.000	2.157	0.000	1.823	20.159	99999.000	30.020	99999.000	34.478	99999.000	12.451	0.000	44.180	0.76600000	5.756	17.156	7.795	16.033	8.473	15.281	0.000	5.767	0.000	3.781	0.000	2.679	24.127	99999.000	29.629	3689.180	33.833	545.430	0.429672	0.801131	0.798047	0.015269	0.801802	0.437589	0.020408
5.961	0.000	45.547	0.57100000	2.461	8.129	3.398	7.605	3.924	7.271	0.000	3.292	0.000	2.129	0.000	1.631	17.412	99999.000	24.326	99999.000	28.789	99999.000	9.986	0.004	169.375	0.03700000	6.572	11.611	7.186	11.330	7.539	10.998	0.000	3.415	0.000	2.275	0.000	2.067	72.666	99999.000	81.562	99999.000	91.094	99999.000	0.432372	0.775578	0.762377	0.055553	0.762712	0.409669	0.066667
5.355	0.007	73.281	0.12500000	2.486	6.840	3.131	6.510	3.605	6.291	0.000	2.746	0.000	1.860	0.000	1.455	24.844	99999.000	30.371	99999.000	35.811	99999.000	8.072	1.967	50.488	0.35200000	3.607	15.686	5.291	13.320	5.922	12.465	0.000	12.164	0.000	6.843	0.000	4.765	23.163	99999.000	29.756	99999.000	34.769	99999.000	0.363351	0.729274	0.679384	0.155607	0.807339	0.439609	0.085106
5.930	0.012	44.688	0.55800000	2.705	8.381	3.328	7.508	3.676	7.197	0.000	3.340	0.000	2.324	0.000	1.847	14.590	99999.000	23.164	99999.000	26.724	99999.000	15.596	0.009	81.040	0.31600000	9.730	19.920	10.627	18.400	11.541	17.752	0.000	5.613	0.000	3.654	0.000	2.962	49.556	99999.000	58.267	99999.000	64.397	99999.000	0.549849	0.752174	0.743479	0.033898	0.794872	0.599210	0.054545
5.262	0.000	99999.000	0.02300000	4.324	5.975	4.641	5.801	4.762	5.711	0.000	0.886	0.000	0.425	0.000	0.190	44.000	99999.000	55.094	99999.000	78.844	99999.000	9.596	0.000	104.375	0.05300000	5.662	11.623	6.465	11.102	7.033	10.855	0.000	3.830	0.000	2.521	0.000	2.197	43.613	99999.000	58.164	99999.000	63.672	99999.000	0.403188	0.792936	0.792936	0.000000	0.787037	0.413370	0.000000
5.523	0.752	36.289	0.51400000	2.141	11.008	3.232	8.811	3.787	8.240	0.000	4.403	0.000	2.854	0.000	2.327	15.479	99999.000	20.830	99999.000	23.535	99999.000	10.496	0.000	87.148	0.00000000	6.105	13.199	7.125	12.449	7.512	12.092	0.000	4.010	0.000	2.797	0.000	2.347	41.523	99999.000	52.227	99999.000	59.336	99999.000	0.369943	0.772603	0.764383	0.034887	0.757895	0.368668	0.066667
4.941	0.670	32.109	0.30500000	1.904	9.641	2.811	8.006	3.318	7.525	0.000	4.071	0.000	2.596	0.000	2.072	12.233	99999.000	16.132	99999.000	19.424	99999.000	7.600	0.838	29.463	0.50900000	2.740	12.713	4.709	11.549	5.180	10.693	0.000	4.978	0.000	2.997	0.000	2.310	14.258	99999.000	18.646	99999.000	20.771	603.838	0.244294	0.792670	0.774346	0.081206	0.755319	0.335193	0.057692
6.139	0.000	100.000	0.02900000	3.332	7.605	3.930	7.336	4.199	7.047	0.000	2.696	0.000	1.965	0.000	1.557	30.938	99999.000	40.596	99999.000	47.344	99999.000	11.281	0.721	43.037	0.13800000	5.920	17.188	7.420	15.605	8.119	14.830	0.000	5.389	0.000	3.178	0.000	2.500	21.780	99999.000	27.764	99999.000	32.629	370.537	0.414670	0.720683	0.720683	0.000000	0.750000	0.473152	0.000000
