tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
1.438	0.000	99999.000	0.20000000	1.320	1.809	1.320	1.809	1.320	1.809	0.000	0.260	0.000	0.260	0.000	0.260	3.263	99999.000	3.263	99999.000	3.263	99999.000	1.594	0.000	99999.000	0.90000000	1.090	2.021	1.090	2.021	1.090	2.021	0.000	0.053	0.000	0.053	0.000	0.053	27.906	99999.000	27.906	99999.000	27.906	99999.000	0.017429	0.418196	0.352386	0.101619	0.732143	0.129639	0.395833
1.037	0.012	99999.000	0.50000000	0.877	1.510	0.877	1.510	0.877	1.510	0.000	0.012	0.000	0.012	0.000	0.012	31.656	99999.000	31.656	99999.000	31.656	99999.000	0.779	0.403	99999.000	0.80000000	0.527	1.502	0.527	1.502	0.527	1.502	0.000	0.033	0.000	0.033	0.000	0.033	29.469	99999.000	29.469	99999.000	29.469	99999.000	0.015190	0.282945	0.242580	0.053292	0.760000	0.133739	0.487805
1.500	0.023	8.472	0.90000000	0.273	1.943	0.273	1.943	0.273	1.943	0.000	0.550	0.000	0.550	0.000	0.550	9.605	99999.000	9.605	99999.000	9.605	99999.000	1.469	0.151	9.713	0.90000000	0.875	2.570	0.875	2.570	0.875	2.570	0.000	0.163	0.000	0.163	0.000	0.163	2.112	99999.000	2.112	99999.000	2.112	99999.000	0.009865	0.321704	0.263715	0.078758	0.631579	0.068317	0.382353
1.090	0.002	99999.000	0.30000000	0.756	1.650	0.756	1.650	0.756	1.650	0.000	0.206	0.000	0.206	0.000	0.206	2.813	99999.000	2.813	99999.000	2.813	99999.000	1.219	0.000	99999.000	0.40000000	0.744	1.723	0.744	1.723	0.744	1.723	0.000	0.011	0.000	0.011	0.000	0.011	4.488	99999.000	4.488	99999.000	4.488	99999.000	0.021653	0.380323	0.293770	0.122558	0.682927	0.187889	0.485714
1.496	0.000	99999.000	0.20000000	0.955	1.684	0.955	1.684	0.955	1.684	0.000	0.541	0.000	0.541	0.000	0.541	26.148	99999.000	26.148	99999.000	26.148	99999.000	1.594	0.000	99999.000	0.80000000	1.355	1.967	1.355	1.967	1.355	1.967	0.000	0.070	0.000	0.070	0.000	0.070	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.010277	0.378342	0.354307	0.037223	0.708333	0.064222	0.386364
1.387	0.000	22.291	0.40000000	0.336	2.320	0.336	2.320	0.336	2.320	0.000	0.854	0.000	0.854	0.000	0.854	2.704	99999.000	2.704	99999.000	2.704	99999.000	0.811	0.796	99999.000	0.60000000	0.191	1.410	0.191	1.410	0.191	1.410	0.000	1.629	0.000	1.629	0.000	1.629	8.150	99999.000	8.150	99999.000	8.150	99999.000	0.024970	0.399410	0.325471	0.109617	0.711111	0.172853	0.378378
1.508	0.063	16.705	0.90000000	0.736	2.148	0.736	2.148	0.736	2.148	0.000	0.772	0.000	0.772	0.000	0.772	5.992	99999.000	5.992	99999.000	5.992	99999.000	1.805	0.000	9.700	1.00000000	0.869	2.486	0.869	2.486	0.869	2.486	0.000	0.464	0.000	0.464	0.000	0.464	1.018	99999.000	1.018	99999.000	1.018	99999.000	0.016527	0.385876	0.328121	0.085961	0.708333	0.104583	0.325000
1.469	0.091	3.772	0.80000000	0.000	2.477	0.000	2.477	0.000	2.477	0.000	0.018	0.000	0.018	0.000	0.018	11.585	99999.000	11.585	99999.000	11.585	99999.000	1.715	0.000	3.299	0.70000000	0.715	3.010	0.715	3.010	0.715	3.010	0.000	0.044	0.000	0.044	0.000	0.044	1.213	99999.000	1.213	99999.000	1.213	99999.000	0.006306	0.287650	0.276654	0.015201	0.681818	0.045447	0.305556
1.438	0.002	25.064	1.00000000	0.623	1.906	0.623	1.906	0.623	1.906	0.000	0.963	0.000	0.963	0.000	0.963	2.056	99999.000	2.056	99999.000	2.056	99999.000	1.566	0.084	11.216	0.50000000	0.855	2.504	0.855	2.504	0.855	2.504	0.000	0.482	0.000	0.482	0.000	0.482	1.629	99999.000	1.629	99999.000	1.629	99999.000	0.027679	0.394829	0.325030	0.103411	0.740000	0.174374	0.395349
1.637	0.000	99999.000	0.10000000	1.295	1.998	1.295	1.998	1.295	1.998	0.000	0.028	0.000	0.028	0.000	0.028	7.438	99999.000	7.438	99999.000	7.438	99999.000	1.734	0.000	99999.000	0.00000000	1.486	2.240	1.486	2.240	1.486	2.240	0.000	0.543	0.000	0.543	0.000	0.543	10.758	99999.000	10.758	99999.000	10.758	99999.000	0.014565	0.441575	0.382182	0.096133	0.709091	0.061825	0.409091
1.766	0.000	99999.000	0.10000000	1.066	1.982	1.066	1.982	1.066	1.982	0.000	0.497	0.000	0.497	0.000	0.497	12.711	99999.000	12.711	99999.000	12.711	99999.000	1.912	0.007	99999.000	0.20000000	1.496	2.057	1.496	2.057	1.496	2.057	0.000	0.304	0.000	0.304	0.000	0.304	90.562	99999.000	90.562	99999.000	90.562	99999.000	0.015249	0.526944	0.453274	0.134746	0.714286	0.083659	0.440000
1.631	0.000	99999.000	0.00000000	1.381	1.908	1.381	1.908	1.381	1.908	0.000	0.014	0.000	0.014	0.000	0.014	7.643	99999.000	7.643	99999.000	7.643	99999.000	1.689	0.000	99999.000	0.20000000	1.377	2.043	1.377	2.043	1.377	2.043	0.000	0.376	0.000	0.376	0.000	0.376	9.127	99999.000	9.127	99999.000	9.127	99999.000	0.009437	0.418222	0.387219	0.050593	0.730769	0.055707	0.377778
1.305	0.002	99999.000	0.00000000	1.020	1.826	1.020	1.826	1.020	1.826	0.000	0.053	0.000	0.053	0.000	0.053	63.609	99999.000	63.609	99999.000	63.609	99999.000	1.363	0.000	99999.000	0.10000000	1.129	1.592	1.129	1.592	1.129	1.592	0.000	0.028	0.000	0.028	0.000	0.028	10.250	99999.000	10.250	99999.000	10.250	99999.000	0.009753	0.397681	0.332157	0.098113	0.702128	0.101592	0.421053
1.906	0.000	99999.000	0.00000000	1.721	2.160	1.721	2.160	1.721	2.160	0.000	0.079	0.000	0.079	0.000	0.079	12.457	99999.000	12.457	99999.000	12.457	99999.000	2.094	0.000	99999.000	0.00000000	1.592	2.219	1.592	2.219	1.592	2.219	0.000	0.018	0.000	0.018	0.000	0.018	10.758	99999.000	10.758	99999.000	10.758	99999.000	0.024970	0.754286	0.658413	0.280669	0.730769	0.102507	0.413043
1.604	0.000	99999.000	0.00000000	1.545	1.809	1.545	1.809	1.545	1.809	0.000	0.023	0.000	0.023	0.000	0.023	16.422	99999.000	16.422	99999.000	16.422	99999.000	1.896	0.002	99999.000	0.10000000	1.547	2.412	1.547	2.412	1.547	2.412	0.000	0.062	0.000	0.062	0.000	0.062	8.551	99999.000	8.551	99999.000	8.551	99999.000	0.048273	0.616014	0.502114	0.228766	0.773585	0.215485	0.404762
1.498	0.000	99999.000	0.00000000	1.143	1.678	1.143	1.678	1.143	1.678	0.000	0.083	0.000	0.083	0.000	0.083	5.719	99999.000	5.719	99999.000	5.719	99999.000	1.668	0.000	99999.000	0.00000000	1.543	2.102	1.543	2.102	1.543	2.102	0.000	0.037	0.000	0.037	0.000	0.037	37.516	99999.000	37.516	99999.000	37.516	99999.000	0.019990	0.478274	0.373426	0.167337	0.767442	0.118800	0.512820
0.982	0.000	99999.000	0.70000000	0.736	1.088	0.736	1.088	0.736	1.088	0.000	0.018	0.000	0.018	0.000	0.018	10.133	99999.000	10.133	99999.000	10.133	99999.000	1.094	0.000	42.278	0.60000000	0.000	1.443	0.000	1.443	0.000	1.443	0.000	0.912	0.000	0.912	0.000	0.912	2.176	99999.000	2.176	99999.000	2.176	99999.000	0.011184	0.256345	0.208735	0.060169	0.780000	0.095702	0.421053
1.057	0.000	81.419	0.40000000	0.439	1.383	0.439	1.383	0.439	1.383	0.000	0.338	0.000	0.338	0.000	0.338	3.997	99999.000	3.997	99999.000	3.997	99999.000	1.451	0.100	5.052	0.90000000	0.209	3.787	0.209	3.787	0.209	3.787	0.000	0.587	0.000	0.587	0.000	0.587	2.222	99999.000	2.222	99999.000	2.222	99999.000	0.020728	0.360923	0.251987	0.145634	0.695652	0.165924	0.447368
1.680	0.000	99999.000	0.00000000	1.182	1.803	1.182	1.803	1.182	1.803	0.000	0.524	0.000	0.524	0.000	0.524	15.738	99999.000	15.738	99999.000	15.738	99999.000	1.812	0.000	99999.000	0.10000000	1.689	2.371	1.689	2.371	1.689	2.371	0.000	0.591	0.000	0.591	0.000	0.591	131.812	99999.000	131.812	99999.000	131.812	99999.000	0.017111	0.540463	0.491278	0.096683	0.711111	0.082868	0.333333
1.797	0.000	85.494	0.70000000	1.365	2.521	1.365	2.521	1.365	2.521	0.000	0.033	0.000	0.033	0.000	0.033	26.119	99999.000	26.119	99999.000	26.119	99999.000	2.072	0.047	11.523	0.90000000	1.535	3.861	1.535	3.861	1.535	3.861	0.000	0.047	0.000	0.047	0.000	0.047	4.136	99999.000	4.136	99999.000	4.136	99999.000	0.013331	0.478248	0.438114	0.071429	0.741379	0.133929	0.395833
1.559	0.072	8.004	1.00000000	1.234	3.588	1.234	3.588	1.234	3.588	0.000	0.030	0.000	0.030	0.000	0.030	1.052	99999.000	1.052	99999.000	1.052	99999.000	1.014	0.814	8.101	1.00000000	0.334	4.209	0.334	4.209	0.334	4.209	0.000	0.513	0.000	0.513	0.000	0.513	3.990	99999.000	3.990	99999.000	3.990	99999.000	0.020294	0.349081	0.334885	0.021344	0.744186	0.152170	0.264706
0.945	0.144	99999.000	0.80000000	0.783	1.311	0.783	1.311	0.783	1.311	0.000	0.311	0.000	0.311	0.000	0.311	51.344	99999.000	51.344	99999.000	51.344	99999.000	1.387	0.288	5.142	1.00000000	1.039	3.605	1.039	3.605	1.039	3.605	0.000	0.540	0.000	0.540	0.000	0.540	2.097	99999.000	2.097	99999.000	2.097	99999.000	0.027640	0.314811	0.179830	0.164578	0.720930	0.210779	0.428571
1.875	0.000	99999.000	0.40000000	1.586	2.201	1.586	2.201	1.586	2.201	0.000	0.018	0.000	0.018	0.000	0.018	13.297	99999.000	13.297	99999.000	13.297	99999.000	1.936	0.000	99999.000	0.50000000	1.566	2.477	1.566	2.477	1.566	2.477	0.000	0.044	0.000	0.044	0.000	0.044	6.490	99999.000	6.490	99999.000	6.490	99999.000	0.010011	0.494596	0.481881	0.024539	0.682927	0.057189	0.228571
1.311	0.002	99999.000	0.10000000	0.971	1.762	0.971	1.762	0.971	1.762	0.000	0.011	0.000	0.011	0.000	0.011	19.859	99999.000	19.859	99999.000	19.859	99999.000	1.383	0.000	99999.000	0.20000000	1.100	1.703	1.100	1.703	1.100	1.703	0.000	0.014	0.000	0.014	0.000	0.014	21.070	99999.000	21.070	99999.000	21.070	99999.000	0.015897	0.289511	0.229856	0.077460	0.739130	0.116573	0.526316
1.504	0.004	99999.000	0.10000000	0.695	1.996	0.695	1.996	0.695	1.996	0.000	0.018	0.000	0.018	0.000	0.018	4.635	99999.000	4.635	99999.000	4.635	99999.000	1.729	0.000	99999.000	0.50000000	1.607	1.941	1.607	1.941	1.607	1.941	0.000	0.040	0.000	0.040	0.000	0.040	31.500	99999.000	31.500	99999.000	31.500	99999.000	0.024677	0.469873	0.369979	0.158557	0.731707	0.141962	0.314286
1.502	0.007	52.134	0.80000000	1.377	1.988	1.377	1.988	1.377	1.988	0.000	0.076	0.000	0.076	0.000	0.076	14.380	99999.000	14.380	99999.000	14.380	99999.000	1.754	0.033	10.266	1.00000000	0.252	3.379	0.252	3.379	0.252	3.379	0.000	0.011	0.000	0.011	0.000	0.011	5.608	99999.000	5.608	99999.000	5.608	99999.000	0.010910	0.370098	0.332912	0.055745	0.687500	0.097325	0.431818
1.293	0.021	99999.000	1.00000000	0.662	1.592	0.662	1.592	0.662	1.592	0.000	0.033	0.000	0.033	0.000	0.033	16.773	99999.000	16.773	99999.000	16.773	99999.000	1.465	0.000	99999.000	1.00000000	0.963	1.746	0.963	1.746	0.963	1.746	0.000	0.012	0.000	0.012	0.000	0.012	9.684	99999.000	9.684	99999.000	9.684	99999.000	0.015675	0.390232	0.308993	0.117566	0.659091	0.110182	0.297297
1.453	0.000	99999.000	0.20000000	1.035	1.910	1.035	1.910	1.035	1.910	0.000	0.011	0.000	0.011	0.000	0.011	6.900	99999.000	6.900	99999.000	6.900	99999.000	1.500	0.000	99999.000	0.10000000	1.250	1.732	1.250	1.732	1.250	1.732	0.000	0.221	0.000	0.221	0.000	0.221	16.617	99999.000	16.617	99999.000	16.617	99999.000	0.008693	0.342932	0.319953	0.033789	0.708333	0.050975	0.365854
1.170	0.007	3.106	0.80000000	0.000	3.660	0.000	3.660	0.000	3.660	0.000	0.269	0.000	0.269	0.000	0.269	2.002	99999.000	2.002	99999.000	2.002	99999.000	1.332	0.012	2.615	0.90000000	0.000	1.229	0.000	1.229	0.000	1.229	0.000	0.002	0.000	0.002	0.000	0.002	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.006890	0.146803	0.117056	0.033691	0.700000	0.074166	0.375000
1.553	0.000	35.728	0.50000000	1.309	1.740	1.309	1.740	1.309	1.740	0.000	0.983	0.000	0.983	0.000	0.983	6.470	99999.000	6.470	99999.000	6.470	99999.000	1.715	0.000	15.677	0.60000000	0.941	2.160	0.941	2.160	0.941	2.160	0.000	0.016	0.000	0.016	0.000	0.016	16.985	99999.000	16.985	99999.000	16.985	99999.000	0.010292	0.404813	0.372563	0.051400	0.666667	0.059497	0.281250
1.314	0.002	99999.000	0.10000000	0.936	1.789	0.936	1.789	0.936	1.789	0.000	0.026	0.000	0.026	0.000	0.026	3.148	99999.000	3.148	99999.000	3.148	99999.000	1.426	0.004	99999.000	0.00000000	1.209	1.623	1.209	1.623	1.209	1.623	0.000	0.037	0.000	0.037	0.000	0.037	22.242	99999.000	22.242	99999.000	22.242	99999.000	0.014172	0.425543	0.333682	0.137863	0.729167	0.088137	0.435897
1.318	0.004	99999.000	0.40000000	1.031	1.512	1.031	1.512	1.031	1.512	0.000	0.336	0.000	0.336	0.000	0.336	16.148	99999.000	16.148	99999.000	16.148	99999.000	1.375	0.000	99999.000	0.90000000	1.094	1.625	1.094	1.625	1.094	1.625	0.000	0.011	0.000	0.011	0.000	0.011	15.914	99999.000	15.914	99999.000	15.914	99999.000	0.005935	0.330427	0.305680	0.035642	0.688889	0.047977	0.463415
1.273	0.002	99999.000	0.00000000	0.996	1.795	0.996	1.795	0.996	1.795	0.000	0.025	0.000	0.025	0.000	0.025	16.891	99999.000	16.891	99999.000	16.891	99999.000	1.359	0.000	99999.000	0.00000000	1.119	1.785	1.119	1.785	1.119	1.785	0.000	0.174	0.000	0.174	0.000	0.174	12.457	99999.000	12.457	99999.000	12.457	99999.000	0.012640	0.385689	0.332087	0.080254	0.765957	0.103723	0.589744
1.719	0.000	99999.000	0.10000000	1.348	2.053	1.348	2.053	1.348	2.053	0.000	0.573	0.000	0.573	0.000	0.573	5.709	99999.000	5.709	99999.000	5.709	99999.000	1.906	0.002	99999.000	0.00000000	1.322	2.229	1.322	2.229	1.322	2.229	0.000	0.489	0.000	0.489	0.000	0.489	9.566	99999.000	9.566	99999.000	9.566	99999.000	0.019443	0.563351	0.484778	0.152504	0.760870	0.097100	0.428571
0.871	0.000	2.346	1.00000000	0.000	1.801	0.000	1.801	0.000	1.801	0.000	0.021	0.000	0.021	0.000	0.021	1.554	99999.000	1.554	99999.000	1.554	99999.000	0.949	0.019	2.019	1.00000000	0.000	1.836	0.000	1.836	0.000	1.836	0.000	0.097	0.000	0.097	0.000	0.097	6.080	99999.000	6.080	99999.000	6.080	99999.000	0.004661	0.188593	0.166370	0.026658	0.714286	0.064201	0.454545
1.455	0.000	99999.000	0.40000000	1.205	1.664	1.205	1.664	1.205	1.664	0.000	0.053	0.000	0.053	0.000	0.053	22.242	99999.000	22.242	99999.000	22.242	99999.000	1.562	0.000	91.419	1.00000000	1.312	1.902	1.312	1.902	1.312	1.902	0.000	0.297	0.000	0.297	0.000	0.297	3.590	99999.000	3.590	99999.000	3.590	99999.000	0.011492	0.349172	0.302723	0.066615	0.708333	0.071568	0.333333
1.252	0.000	99999.000	0.40000000	0.691	1.432	0.691	1.432	0.691	1.432	0.000	0.197	0.000	0.197	0.000	0.197	7.789	99999.000	7.789	99999.000	7.789	99999.000	1.438	0.000	14.263	0.90000000	0.875	2.021	0.875	2.021	0.875	2.021	0.000	0.019	0.000	0.019	0.000	0.019	9.654	99999.000	9.654	99999.000	9.654	99999.000	0.011768	0.416282	0.372787	0.069347	0.704545	0.107295	0.378378
1.115	0.007	99999.000	0.50000000	0.814	1.186	0.814	1.186	0.814	1.186	0.000	0.000	0.000	0.000	0.000	0.000	19.352	99999.000	19.352	99999.000	19.352	99999.000	1.139	0.030	99999.000	1.00000000	0.938	1.393	0.938	1.393	0.938	1.393	0.000	0.004	0.000	0.004	0.000	0.004	39.703	99999.000	39.703	99999.000	39.703	99999.000	0.007323	0.214564	0.186487	0.034512	0.730769	0.064968	0.477273
1.447	0.000	160.650	0.30000000	1.055	1.580	1.055	1.580	1.055	1.580	0.000	0.786	0.000	0.786	0.000	0.786	7.134	99999.000	7.134	99999.000	7.134	99999.000	1.734	0.016	9.576	0.80000000	0.062	3.602	0.062	3.602	0.062	3.602	0.000	0.002	0.000	0.002	0.000	0.002	8.726	99999.000	8.726	99999.000	8.726	99999.000	0.019753	0.300373	0.259862	0.054734	0.727273	0.112576	0.358974
0.969	0.000	99999.000	0.00000000	0.787	1.199	0.787	1.199	0.787	1.199	0.000	0.195	0.000	0.195	0.000	0.195	3.346	99999.000	3.346	99999.000	3.346	99999.000	0.875	0.248	99999.000	0.30000000	0.787	1.092	0.787	1.092	0.787	1.092	0.000	0.044	0.000	0.044	0.000	0.044	36.188	99999.000	36.188	99999.000	36.188	99999.000	0.005495	0.244576	0.229830	0.019147	0.700000	0.044818	0.354839
1.717	0.000	99999.000	0.30000000	1.475	2.723	1.475	2.723	1.475	2.723	0.000	0.025	0.000	0.025	0.000	0.025	12.398	99999.000	12.398	99999.000	12.398	99999.000	2.154	0.000	55.391	0.80000000	1.471	2.936	1.471	2.936	1.471	2.936	0.000	0.046	0.000	0.046	0.000	0.046	9.395	99999.000	9.395	99999.000	9.395	99999.000	0.044193	0.629891	0.536141	0.202109	0.714286	0.156601	0.325581
1.326	0.000	99999.000	0.20000000	0.965	1.432	0.965	1.432	0.965	1.432	0.000	0.262	0.000	0.262	0.000	0.262	10.738	99999.000	10.738	99999.000	10.738	99999.000	1.482	0.000	99999.000	0.90000000	1.193	2.051	1.193	2.051	1.193	2.051	0.000	0.005	0.000	0.005	0.000	0.005	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.011616	0.442002	0.374973	0.107242	0.730769	0.108459	0.476190
1.691	0.035	3.899	0.90000000	0.541	2.564	0.541	2.564	0.541	2.564	0.000	0.109	0.000	0.109	0.000	0.109	6.614	99999.000	6.614	99999.000	6.614	99999.000	1.824	0.021	3.653	0.90000000	0.000	3.787	0.000	3.787	0.000	3.787	0.000	0.046	0.000	0.046	0.000	0.046	3.408	99999.000	3.408	99999.000	3.408	99999.000	0.006916	0.361052	0.348289	0.019585	0.700000	0.045425	0.289474
2.131	0.000	99999.000	0.60000000	1.646	2.643	1.646	2.643	1.646	2.643	0.000	0.009	0.000	0.009	0.000	0.009	9.156	99999.000	9.156	99999.000	9.156	99999.000	2.160	0.200	99999.000	0.90000000	1.906	3.199	1.906	3.199	1.906	3.199	0.000	0.012	0.000	0.012	0.000	0.012	69.703	99999.000	69.703	99999.000	69.703	99999.000	0.030607	0.701356	0.646484	0.155219	0.711538	0.110181	0.250000
1.982	0.000	99999.000	0.20000000	1.670	2.193	1.670	2.193	1.670	2.193	0.000	0.332	0.000	0.332	0.000	0.332	24.781	99999.000	24.781	99999.000	24.781	99999.000	2.189	0.000	31.016	0.50000000	1.584	3.266	1.584	3.266	1.584	3.266	0.000	0.918	0.000	0.918	0.000	0.918	9.062	99999.000	9.062	99999.000	9.062	99999.000	0.035731	0.607305	0.596107	0.027723	0.740741	0.145972	0.214286
2.100	0.000	99999.000	0.50000000	1.924	2.271	1.924	2.271	1.924	2.271	0.000	0.023	0.000	0.023	0.000	0.023	41.734	99999.000	41.734	99999.000	41.734	99999.000	2.570	0.007	99999.000	0.30000000	2.258	3.061	2.258	3.061	2.258	3.061	0.000	0.383	0.000	0.383	0.000	0.383	276.812	99999.000	276.812	99999.000	276.812	99999.000	0.052677	0.715359	0.607755	0.274330	0.750000	0.187828	0.345455
2.375	0.000	99999.000	0.00000000	2.018	2.576	2.018	2.576	2.018	2.576	0.000	0.047	0.000	0.047	0.000	0.047	19.586	99999.000	19.586	99999.000	19.586	99999.000	2.623	0.000	99999.000	0.60000000	2.209	3.170	2.209	3.170	2.209	3.170	0.000	0.028	0.000	0.028	0.000	0.028	17.867	99999.000	17.867	99999.000	17.867	99999.000	0.038906	0.779829	0.728082	0.190303	0.791045	0.131006	0.309091
2.307	0.000	99999.000	0.50000000	1.807	2.666	1.807	2.666	1.807	2.666	0.000	0.007	0.000	0.007	0.000	0.007	30.328	99999.000	30.328	99999.000	30.328	99999.000	3.016	0.002	23.398	0.80000000	1.602	3.842	1.602	3.842	1.602	3.842	0.000	1.519	0.000	1.519	0.000	1.519	8.623	99999.000	8.623	99999.000	8.623	99999.000	0.039346	0.672034	0.595380	0.189447	0.828947	0.172200	0.350877
2.768	0.000	99999.000	0.00000000	2.484	3.094	2.484	3.094	2.484	3.094	0.000	0.079	0.000	0.079	0.000	0.079	36.852	99999.000	36.852	99999.000	36.852	99999.000	3.199	0.000	99999.000	0.20000000	2.979	3.855	2.979	3.855	2.979	3.855	0.000	0.005	0.000	0.005	0.000	0.005	79.156	99999.000	79.156	99999.000	79.156	99999.000	0.056571	0.795640	0.705722	0.305556	0.756757	0.158745	0.264151
2.375	0.000	99999.000	0.00000000	2.189	2.639	2.189	2.639	2.189	2.639	0.000	0.063	0.000	0.063	0.000	0.063	15.035	99999.000	15.035	99999.000	15.035	99999.000	2.688	0.000	99999.000	0.10000000	2.443	2.916	2.443	2.916	2.443	2.916	0.000	0.019	0.000	0.019	0.000	0.019	21.227	99999.000	21.227	99999.000	21.227	99999.000	0.042481	0.800886	0.697451	0.341880	0.750000	0.115836	0.326087
2.980	0.000	99999.000	0.40000000	2.740	3.211	2.740	3.211	2.740	3.211	0.000	0.401	0.000	0.401	0.000	0.401	30.484	99999.000	30.484	99999.000	30.484	99999.000	4.301	0.000	37.773	0.30000000	2.881	4.727	2.881	4.727	2.881	4.727	0.000	2.025	0.000	2.025	0.000	2.025	22.119	99999.000	22.119	99999.000	22.119	99999.000	0.118802	0.824689	0.775749	0.218241	0.772152	0.263163	0.254902
2.305	0.000	99999.000	0.00000000	1.811	2.760	1.811	2.760	1.811	2.760	0.000	0.715	0.000	0.715	0.000	0.715	12.906	99999.000	12.906	99999.000	12.906	99999.000	2.680	0.004	99999.000	0.00000000	2.172	2.961	2.172	2.961	2.172	2.961	0.000	0.127	0.000	0.127	0.000	0.127	23.141	99999.000	23.141	99999.000	23.141	99999.000	0.060555	0.752056	0.696546	0.182927	0.754386	0.157153	0.311111
2.523	0.000	99999.000	0.10000000	2.295	3.338	2.295	3.338	2.295	3.338	0.000	0.014	0.000	0.014	0.000	0.014	34.547	99999.000	34.547	99999.000	34.547	99999.000	3.266	0.005	153.906	0.30000000	2.293	3.770	2.293	3.770	2.293	3.770	0.000	1.000	0.000	1.000	0.000	1.000	320.781	99999.000	320.781	99999.000	320.781	99999.000	0.065152	0.745889	0.676586	0.214286	0.770492	0.214508	0.297872
2.158	0.000	99999.000	0.00000000	1.873	2.623	1.873	2.623	1.873	2.623	0.000	0.002	0.000	0.002	0.000	0.002	11.129	99999.000	11.129	99999.000	11.129	99999.000	2.986	0.000	99999.000	0.00000000	2.539	3.826	2.539	3.826	2.539	3.826	0.000	0.042	0.000	0.042	0.000	0.042	250.250	99999.000	250.250	99999.000	250.250	99999.000	0.087461	0.886218	0.769917	0.505472	0.746032	0.310198	0.291667
2.064	0.000	99999.000	0.00000000	1.701	2.447	1.701	2.447	1.701	2.447	0.000	0.023	0.000	0.023	0.000	0.023	12.457	99999.000	12.457	99999.000	12.457	99999.000	2.309	0.004	99999.000	0.30000000	1.600	2.572	1.600	2.572	1.600	2.572	0.000	0.471	0.000	0.471	0.000	0.471	50.172	99999.000	50.172	99999.000	50.172	99999.000	0.031330	0.684193	0.634293	0.136446	0.687500	0.117926	0.259259
2.158	0.000	51.641	0.70000000	1.404	2.988	1.404	2.988	1.404	2.988	0.000	0.427	0.000	0.427	0.000	0.427	9.248	99999.000	9.248	99999.000	9.248	99999.000	2.516	0.104	15.938	0.70000000	1.328	3.518	1.328	3.518	1.328	3.518	0.000	0.912	0.000	0.912	0.000	0.912	6.509	99999.000	6.509	99999.000	6.509	99999.000	0.032533	0.436749	0.400720	0.060120	0.761194	0.118899	0.250000
2.125	0.000	99999.000	1.00000000	1.812	2.545	1.812	2.545	1.812	2.545	0.000	0.026	0.000	0.026	0.000	0.026	1434.000	99999.000	1434.000	99999.000	1434.000	99999.000	1.684	1.308	59.912	0.70000000	1.133	3.383	1.133	3.383	1.133	3.383	0.000	0.592	0.000	0.592	0.000	0.592	10.205	99999.000	10.205	99999.000	10.205	99999.000	0.065841	0.673823	0.578340	0.226444	0.800000	0.257054	0.347826
2.094	0.000	99999.000	0.90000000	1.812	2.775	1.812	2.775	1.812	2.775	0.000	0.012	0.000	0.012	0.000	0.012	33.648	99999.000	33.648	99999.000	33.648	99999.000	1.883	0.455	70.547	0.90000000	1.541	4.957	1.541	4.957	1.541	4.957	0.000	0.682	0.000	0.682	0.000	0.682	7.212	99999.000	7.212	99999.000	7.212	99999.000	0.020886	0.583656	0.569444	0.033009	0.746479	0.084951	0.224490
2.881	0.011	25.078	1.00000000	2.217	3.959	2.217	3.959	2.217	3.959	0.000	0.039	0.000	0.039	0.000	0.039	17.285	99999.000	17.285	99999.000	17.285	99999.000	3.141	0.185	20.742	0.90000000	1.174	4.418	1.174	4.418	1.174	4.418	0.000	1.686	0.000	1.686	0.000	1.686	14.229	99999.000	14.229	99999.000	14.229	99999.000	0.036205	0.614949	0.578182	0.087164	0.716981	0.118520	0.279070
1.906	0.359	197.500	0.60000000	1.078	3.383	1.078	3.383	1.078	3.383	0.000	1.515	0.000	1.515	0.000	1.515	83.438	99999.000	83.438	99999.000	83.438	99999.000	2.062	0.499	24.102	0.50000000	1.238	3.180	1.238	3.180	1.238	3.180	0.000	1.021	0.000	1.021	0.000	1.021	6.387	99999.000	6.387	99999.000	6.387	99999.000	0.025094	0.600196	0.593658	0.016089	0.716981	0.079252	0.175000
